method,seed,final_clean,final_rauc,final_median_r80,rauc_aulc,best_rauc
fixed,6,0.8175730054616874,0.22963900536688528,0.1399708345136455,0.22901520637464143,0.22963900536688528
fixed,7,0.8254791872744512,0.22278097687553222,0.12537281318318483,0.22334005187108535,0.22414506565223902
fixed,8,0.8180648761487276,0.2343262558084381,0.12970706353524153,0.23324729763403954,0.2343262558084381
fixed,9,0.8317251605138649,0.23573882970159019,0.13347114823713857,0.23579332968996894,0.23612185528630336
fixed,10,0.8189814077679486,0.21741371377666976,0.12255257072710932,0.21716658945438116,0.2175962547911384
fixed,11,0.8194408340651712,0.232915541844002,0.14363603690407506,0.2325666774878761,0.232915541844002
fixed,12,0.8189539832331428,0.23017061875283448,0.12921918148687908,0.23062177484806543,0.23115530050419228
fixed,13,0.8161474678950881,0.2412577837810607,0.13431115642483885,0.23902401459637804,0.2412577837810607
fixed,14,0.8210704074251051,0.2251120348865098,0.1247437424548136,0.22549636047271465,0.22605453045899682
failure_only,0,0.8241644047796841,0.23524792766855784,0.13026571829578004,0.23334854788979947,0.23524792766855784
failure_only,1,0.8200729284231781,0.2264509227698066,0.13215420730455568,0.2253394903653231,0.2264509227698066
failure_only,2,0.8185492169537684,0.236753517847317,0.14159885244046014,0.23356042414519565,0.236753517847317
failure_only,3,0.8129709388360796,0.2344335829298865,0.12970361859021878,0.23100209095069538,0.2344335829298865
failure_only,4,0.8299163852376922,0.2249545738630306,0.1306915631097343,0.22428632734294177,0.2249545738630306
failure_only,5,0.817996955547211,0.2330512503673546,0.13480504796519932,0.23157748085589314,0.2330512503673546
failure_only,6,0.8139796718764334,0.2335399064251796,0.14505876196840595,0.2308250592536133,0.2335399064251796
failure_only,7,0.8221662750648407,0.22572830682540126,0.12648010643273602,0.22487182501493122,0.22572830682540126
failure_only,8,0.8146032267104958,0.2342518400153848,0.13492521155439233,0.2333675074703377,0.2342518400153848
failure_only,9,0.828619801473936,0.2403229266283312,0.13860167132165857,0.2380542765339791,0.2403229266283312
failure_only,10,0.8160861558236325,0.21909727317791153,0.1246894582469659,0.2183213077207032,0.21909727317791153
failure_only,11,0.8161406972488904,0.23616338931274408,0.14255046947861638,0.23417351855435914,0.23616338931274408
failure_only,12,0.8165799694356782,0.23584405099642172,0.13370529417482463,0.2335362092747962,0.23584405099642172
failure_only,13,0.8128185206664913,0.24388449925356995,0.13924271602130417,0.24017885042706735,0.24388449925356995
failure_only,14,0.8174620643660777,0.22684376717449325,0.12964008921497497,0.2264506478615124,0.22684376717449325
plr_loss,0,0.8269547992667846,0.23138013163005722,0.13111697713427906,0.23169026498136477,0.23201844571462985
plr_loss,1,0.8210847334859229,0.2238361400653951,0.13141607710153486,0.224264606966745,0.22457579360082888
plr_loss,2,0.8191334110095644,0.23084327416497183,0.1315802135572102,0.2310304161899694,0.23146367460547781
plr_loss,3,0.8137322475725567,0.228302844890663,0.13290222443900263,0.22805936069051977,0.228302844890663
plr_loss,4,0.8301742936344869,0.22241387042530528,0.12521526972455505,0.22325907362164898,0.22398151195138016
plr_loss,5,0.8191881094213799,0.2315615679953614,0.13919502582804538,0.23094611626656955,0.2315615679953614
plr_loss,6,0.8174310449331802,0.22849634493101315,0.1432812254802815,0.22859727676787406,0.22881341414742148
plr_loss,7,0.8251707162922451,0.22485726848698265,0.1260671818669551,0.22468306955349632,0.22500619965561783
plr_loss,8,0.8150590199386358,0.2311853334993825,0.13108686160302774,0.2319788838447502,0.23283242493956915
plr_loss,9,0.8285173336010526,0.23465481915115796,0.1338958422740386,0.2354961790327604,0.23612185528630336
plr_loss,10,0.8180553787776349,0.21692123004041322,0.12303930114726541,0.21731826847760477,0.2175962547911384
plr_loss,11,0.8214799802277334,0.23278339816369864,0.14694667898418418,0.23264342339123267,0.23278339816369864
plr_loss,12,0.8193967237379228,0.23022222604534467,0.13059280734700682,0.23069035817673336,0.23115530050419228
