dataset,target_radius,method,seed,final_rauc
pendigits,2.0000,uniform,14,0.690750
pendigits,2.0000,fixed,14,0.781750
pendigits,2.0000,bgr,14,0.699500
pendigits,2.0000,uniform,15,0.799000
pendigits,2.0000,fixed,15,0.651250
pendigits,2.0000,bgr,15,0.644750
pendigits,2.0000,uniform,16,0.713750
pendigits,2.0000,fixed,16,0.706250
pendigits,2.0000,bgr,16,0.662750
pendigits,2.0000,uniform,17,0.784000
pendigits,2.0000,fixed,17,0.713000
pendigits,2.0000,bgr,17,0.700000
pendigits,2.0000,uniform,18,0.683750
pendigits,2.0000,fixed,18,0.740000
pendigits,2.0000,bgr,18,0.611750
pendigits,2.0000,uniform,19,0.746500
pendigits,2.0000,fixed,19,0.730250
pendigits,2.0000,bgr,19,0.627500
pendigits,2.0000,uniform,20,0.724750
pendigits,2.0000,fixed,20,0.632500
pendigits,2.0000,bgr,20,0.661000
pendigits,2.0000,uniform,21,0.734250
pendigits,2.0000,fixed,21,0.738000
pendigits,2.0000,bgr,21,0.633000
pendigits,2.0000,uniform,22,0.717500
pendigits,2.0000,fixed,22,0.701000
pendigits,2.0000,bgr,22,0.629000
pendigits,2.0000,uniform,23,0.711000
pendigits,2.0000,fixed,23,0.694250
pendigits,2.0000,bgr,23,0.606500
pendigits,2.0000,uniform,24,0.737500
pendigits,2.0000,fixed,24,0.678500
pendigits,2.0000,bgr,24,0.602500
pendigits,2.0000,uniform,25,0.764000
pendigits,2.0000,fixed,25,0.684750
pendigits,2.0000,bgr,25,0.616500
pendigits,2.0000,uniform,26,0.716750
pendigits,2.0000,fixed,26,0.678000
pendigits,2.0000,bgr,26,0.684250
pendigits,2.0000,uniform,27,0.773250
pendigits,2.0000,fixed,27,0.696000
pendigits,2.0000,bgr,27,0.679250
pendigits,2.0000,uniform,28,0.734250
pendigits,2.0000,fixed,28,0.694250
pendigits,2.0000,bgr,28,0.604750
pendigits,2.0000,uniform,29,0.687250
pendigits,2.0000,fixed,29,0.611250
pendigits,2.0000,bgr,29,0.584250
satimage,2.0000,uniform,0,0.779250
satimage,2.0000,fixed,0,0.743250
satimage,2.0000,bgr,0,0.735250
satimage,2.0000,uniform,1,0.751250
satimage,2.0000,fixed,1,0.720250
satimage,2.0000,bgr,1,0.718250
satimage,2.0000,uniform,2,0.785750
satimage,2.0000,fixed,2,0.808750
satimage,2.0000,bgr,2,0.605750
satimage,2.0000,uniform,3,0.554500
satimage,2.0000,fixed,3,0.598750
satimage,2.0000,bgr,3,0.752000
satimage,2.0000,uniform,4,0.694500
satimage,2.0000,fixed,4,0.766250
satimage,2.0000,bgr,4,0.752750
satimage,2.0000,uniform,5,0.797750
satimage,2.0000,fixed,5,0.698500
satimage,2.0000,bgr,5,0.755750
satimage,2.0000,uniform,6,0.783250
satimage,2.0000,fixed,6,0.765000
satimage,2.0000,bgr,6,0.637250
satimage,2.0000,uniform,7,0.686500
satimage,2.0000,fixed,7,0.691500
satimage,2.0000,bgr,7,0.606250
satimage,2.0000,uniform,8,0.687500
satimage,2.0000,fixed,8,0.558000
satimage,2.0000,bgr,8,0.770750
satimage,2.0000,uniform,9,0.703000
satimage,2.0000,fixed,9,0.778000
satimage,2.0000,bgr,9,0.579000
satimage,2.0000,uniform,10,0.776500
satimage,2.0000,fixed,10,0.781000
satimage,2.0000,bgr,10,0.608000
satimage,2.0000,uniform,11,0.760750
satimage,2.0000,fixed,11,0.603250
satimage,2.0000,bgr,11,0.598000
satimage,2.0000,uniform,12,0.725500
satimage,2.0000,fixed,12,0.847750
satimage,2.0000,bgr,12,0.586000
satimage,2.0000,uniform,13,0.684000
satimage,2.0000,fixed,13,0.637750
satimage,2.0000,bgr,13,0.632000
satimage,2.0000,uniform,14,0.745250
satimage,2.0000,fixed,14,0.643750
satimage,2.0000,bgr,14,0.626750
satimage,2.0000,uniform,15,0.776000
satimage,2.0000,fixed,15,0.617000
satimage,2.0000,bgr,15,0.782750
satimage,2.0000,uniform,16,0.804250
satimage,2.0000,fixed,16,0.688000
satimage,2.0000,bgr,16,0.544750
satimage,2.0000,uniform,17,0.793000
satimage,2.0000,fixed,17,0.642500
satimage,2.0000,bgr,17,0.764750
satimage,2.0000,uniform,18,0.697000
satimage,2.0000,fixed,18,0.722500
satimage,2.0000,bgr,18,0.574250
satimage,2.0000,uniform,19,0.803500
satimage,2.0000,fixed,19,0.641750
satimage,2.0000,bgr,19,0.747500
satimage,2.0000,uniform,20,0.633000
satimage,2.0000,fixed,20,0.773500
satimage,2.0000,bgr,20,0.646750
satimage,2.0000,uniform,21,0.786500
satimage,2.0000,fixed,21,0.772500
