dataset,target_radius,method,seed,final_rauc
mozilla4,2.0000,uniform,38,0.735500
mozilla4,2.0000,fixed,38,0.604250
mozilla4,2.0000,bgr,38,0.706000
mozilla4,2.0000,uniform,39,0.668250
mozilla4,2.0000,fixed,39,0.688000
mozilla4,2.0000,bgr,39,0.660000
mozilla4,2.0000,uniform,40,0.658250
mozilla4,2.0000,fixed,40,0.541750
mozilla4,2.0000,bgr,40,0.684250
mozilla4,2.0000,uniform,41,0.587500
mozilla4,2.0000,fixed,41,0.697250
mozilla4,2.0000,bgr,41,0.735250
mozilla4,2.0000,uniform,42,0.705500
mozilla4,2.0000,fixed,42,0.536500
mozilla4,2.0000,bgr,42,0.575500
mozilla4,2.0000,uniform,43,0.668250
mozilla4,2.0000,fixed,43,0.704250
mozilla4,2.0000,bgr,43,0.688000
mozilla4,2.0000,uniform,44,0.718750
mozilla4,2.0000,fixed,44,0.625500
mozilla4,2.0000,bgr,44,0.692750
mozilla4,2.0000,uniform,45,0.726250
mozilla4,2.0000,fixed,45,0.720250
mozilla4,2.0000,bgr,45,0.664000
mozilla4,2.0000,uniform,46,0.739000
mozilla4,2.0000,fixed,46,0.625000
mozilla4,2.0000,bgr,46,0.641250
mozilla4,2.0000,uniform,47,0.729500
mozilla4,2.0000,fixed,47,0.357750
mozilla4,2.0000,bgr,47,0.697250
mozilla4,2.0000,uniform,48,0.763500
mozilla4,2.0000,fixed,48,0.765750
mozilla4,2.0000,bgr,48,0.731500
mozilla4,2.0000,uniform,49,0.739000
mozilla4,2.0000,fixed,49,0.571500
mozilla4,2.0000,bgr,49,0.680500
mozilla4,2.0000,uniform,50,0.642000
mozilla4,2.0000,fixed,50,0.667250
mozilla4,2.0000,bgr,50,0.645000
mozilla4,2.0000,uniform,51,0.602250
mozilla4,2.0000,fixed,51,0.658250
mozilla4,2.0000,bgr,51,0.630250
mozilla4,2.0000,uniform,52,0.574250
mozilla4,2.0000,fixed,52,0.683000
mozilla4,2.0000,bgr,52,0.578750
mozilla4,2.0000,uniform,53,0.692750
mozilla4,2.0000,fixed,53,0.614250
mozilla4,2.0000,bgr,53,0.696000
mozilla4,2.0000,uniform,54,0.612250
mozilla4,2.0000,fixed,54,0.638500
mozilla4,2.0000,bgr,54,0.672000
mozilla4,2.0000,uniform,55,0.630000
mozilla4,2.0000,fixed,55,0.687250
mozilla4,2.0000,bgr,55,0.640000
mozilla4,2.0000,uniform,56,0.592250
mozilla4,2.0000,fixed,56,0.614500
mozilla4,2.0000,bgr,56,0.662750
mozilla4,2.0000,uniform,57,0.669250
mozilla4,2.0000,fixed,57,0.687000
mozilla4,2.0000,bgr,57,0.658750
mozilla4,2.0000,uniform,58,0.731250
mozilla4,2.0000,fixed,58,0.597000
mozilla4,2.0000,bgr,58,0.644000
mozilla4,2.0000,uniform,59,0.599000
mozilla4,2.0000,fixed,59,0.645500
mozilla4,2.0000,bgr,59,0.628000
pc1,2.0000,uniform,30,0.842500
pc1,2.0000,fixed,30,0.928500
pc1,2.0000,bgr,30,0.912250
pc1,2.0000,uniform,31,0.844000
