method,seed,final_clean,final_rauc,final_median_r80,rauc_aulc,best_rauc
uniform,0,0.8985375271260447,0.3963889033762574,0.33198601213104867,0.31378355856868667,0.3963889033762574
uniform,1,0.8943460875896007,0.3963557986701493,0.3290356589499679,0.3111504939041253,0.3963557986701493
uniform,2,0.8969079928846045,0.39649801726336953,0.33186749943550486,0.3134135528178421,0.39649801726336953
uniform,3,0.8932133777474036,0.39834081383541126,0.3320320573176955,0.31628766202274433,0.39834081383541126
uniform,4,0.9012584240993871,0.40178554711273906,0.33630712029912013,0.3180518751060598,0.40178554711273906
uniform,5,0.8910782894246454,0.3973563294699581,0.33232031527666755,0.31460337774416924,0.3973563294699581
uniform,6,0.8956752909792044,0.39791491343395363,0.3345098244048248,0.31436238744078954,0.39791491343395363
uniform,7,0.8936510163717837,0.3929924437730043,0.3272900432200891,0.30982269831292114,0.3929924437730043
uniform,8,0.8937728588446205,0.39447685904640234,0.3304680318205042,0.30983062010594775,0.39447685904640234
uniform,9,0.8942529678924841,0.39571458285578287,0.3336410316581607,0.3127574155317131,0.39571458285578287
uniform,10,0.891528628617166,0.3952310803681314,0.33160188784750816,0.31085843196982343,0.3952310803681314
uniform,11,0.8917651365093479,0.3957350729312162,0.3354762184368888,0.3140437235056352,0.3957350729312162
uniform,12,0.8918880029193951,0.3963323710431639,0.3326031085028357,0.31350760296930674,0.3963323710431639
uniform,13,0.8919617077545646,0.39329086196589874,0.3272075966556298,0.31127233659246856,0.39329086196589874
uniform,14,0.8944533980942354,0.39350254780301047,0.3313005954073739,0.30979282514184653,0.39350254780301047
uniform,15,0.8948782879953362,0.39758078890015275,0.33186638046168515,0.3155931651397452,0.39758078890015275
uniform,16,0.895006582165661,0.39513683814201694,0.3272882561603379,0.3109330338458916,0.39513683814201694
uniform,17,0.8905764130009322,0.3955911343846275,0.3347619318542592,0.31221131917169176,0.3955911343846275
uniform,18,0.8934913979329134,0.3990244929443871,0.33846788401773487,0.31614023868548513,0.3990244929443871
uniform,19,0.8931894094810048,0.3953493820953452,0.3247597688427061,0.31128138263248817,0.3953493820953452
uniform,20,0.8943146437228869,0.3950746249968003,0.329312844384198,0.3111171222683786,0.3950746249968003
uniform,21,0.8924179318379496,0.3991333681728575,0.33508012217085414,0.3164860215603689,0.3991333681728575
uniform,22,0.8920275675511963,0.393918669138756,0.33159111840797684,0.31070112839774616,0.393918669138756
uniform,23,0.8945901525334236,0.39665616310335045,0.3338223713830002,0.3135602158807108,0.39665616310335045
uniform,24,0.8961403862278345,0.40072578636601197,0.33661778103934914,0.31713282486688105,0.40072578636601197
uniform,25,0.8959050651510255,0.39478122502398083,0.3299809906161856,0.3126833981785228,0.39478122502398083
uniform,26,0.8893781319289873,0.39579115735124837,0.3360780255621536,0.31578655311391707,0.39579115735124837
uniform,27,0.8951436308802523,0.3967494261576031,0.332805963758007,0.3139116419418137,0.3967494261576031
uniform,28,0.8944366356032778,0.39672320384630794,0.33395520243179444,0.3134452900898988,0.39672320384630794
uniform,29,0.892322592030423,0.3955276029573553,0.32831783588950025,0.312136596730545,0.3955276029573553
bgr,0,0.9509545843930017,0.4332402230129616,0.34097236909938955,0.35217815501707916,0.4332402230129616
bgr,1,0.944771758284687,0.4342801094886023,0.3430655247917094,0.35100019579225755,0.4342801094886023
bgr,2,0.9494165133437191,0.43391140872362494,0.3381938364303523,0.3529784521075929,0.43391140872362494
bgr,3,0.941520414460285,0.4377715637446681,0.3509381254626842,0.35741742498578705,0.4377715637446681
bgr,4,0.9502158352492794,0.4359323779626976,0.34769055585715236,0.3552465872913795,0.4359323779626976
bgr,5,0.9433064369628555,0.43359719847605305,0.342469755880293,0.35142400054209316,0.43359719847605305
bgr,6,0.9450121535699438,0.44057959724370443,0.3478129418646372,0.3575610361805758,0.44057959724370443
bgr,7,0.9468622088313612,0.4349638968303904,0.34069111331469326,0.3519413826490557,0.4349638968303904
bgr,8,0.945411720807578,0.43358048965985635,0.3487978731860387,0.3514725002862173,0.43358048965985635
bgr,9,0.9451811917511962,0.4324439691465518,0.3474709881290577,0.35084336760361334,0.4324439691465518
bgr,10,0.9425940448302542,0.4305605981460603,0.34554445189909877,0.34903930541284595,0.4305605981460603
bgr,11,0.9428724516674701,0.4340052741648802,0.3465332586633583,0.3514562400113717,0.4340052741648802
bgr,12,0.9450252678506406,0.4350577495705363,0.34106283281164174,0.35348293622214444,0.4350577495705363
bgr,13,0.9476154884808363,0.4329931177724359,0.3404181995962974,0.35034220481838285,0.4329931177724359
bgr,14,0.9501190463092917,0.43460943508933525,0.34058639897050746,0.3515806008913017,0.43460943508933525
bgr,15,0.9452094905830837,0.43526032776520823,0.34554829962155176,0.35464851842400913,0.43526032776520823
bgr,16,0.9476418965222548,0.43057281652670604,0.3356693859818213,0.3481811405764971,0.43057281652670604
bgr,17,0.9431690025966121,0.4357132733721906,0.3451778346819075,0.35367498087197596,0.4357132733721906
bgr,18,0.9431949898517467,0.43711511896778416,0.3476437536942467,0.35459971204628876,0.43711511896778416
bgr,19,0.9466041049276172,0.4338592485365926,0.3433910900913259,0.35105752383058575,0.4338592485365926
bgr,20,0.944176092700738,0.43314173357558405,0.34982127512939976,0.3516452075672636,0.43314173357558405
bgr,21,0.941914926271023,0.4346652673750332,0.35167871417759833,0.3542541953738013,0.4346652673750332
bgr,22,0.9425516970355501,0.4362482882096212,0.35092852682110093,0.3527279757258254,0.4362482882096212
bgr,23,0.9421047969449633,0.43724110726484444,0.3531177562627928,0.3559105577724988,0.43724110726484444
bgr,24,0.9467323156856373,0.43333383919486124,0.3437190414933098,0.3529911705590295,0.43333383919486124
bgr,25,0.9487980583432428,0.4347723124333095,0.3389589411600059,0.35285397660135387,0.4347723124333095
bgr,26,0.9435019405533224,0.4340814415509235,0.34331115500706355,0.3531346101108017,0.4340814415509235
bgr,27,0.9452852495559709,0.4339342157751771,0.3443016090379666,0.3523079076254623,0.4339342157751771
bgr,28,0.9458496725225464,0.4342075842838777,0.3444588218259642,0.35298970068201074,0.4342075842838777
