seed,sigma,angle,success,steps,max_abs_pole_angle,final_abs_pole_angle
420002,0.8,5.28010196625,0,5,1.095990393758459,1.095990393758459
420002,0.8,0.709916659070414,0,1,0.7342075998668962,0.7342075998668962
420002,0.9,1.85410196625,0,3,0.8867884109553268,0.5968924860439484
420002,0.9,3.56710196625,0,1,0.884616317692195,0.884616317692195
420002,0.9,5.28010196625,0,4,0.7578615799949875,0.6083721392974146
420002,0.9,0.709916659070414,0,1,0.8067067164762264,0.8067067164762264
420003,0.0,2.472135955,1,250,0.06592515725695183,1.823693177023662e-06
420003,0.0,4.185135955,1,250,0.06592515725695183,1.823693177023662e-06
420003,0.0,5.898135955000001,1,250,0.06592515725695183,1.823693177023662e-06
420003,0.0,1.3279506478204137,1,250,0.06592515725695183,1.823693177023662e-06
420003,0.1,2.472135955,1,250,0.1433394262334297,1.8263190992958844e-06
420003,0.1,4.185135955,1,250,0.2461041523561442,3.839960447188336e-06
420003,0.1,5.898135955000001,1,250,0.027754456729215338,1.087390722823421e-06
420003,0.1,1.3279506478204137,1,250,0.13208788394838955,3.2941112015513654e-07
420003,0.2,2.472135955,1,250,0.22175531950781896,1.6848175772789606e-06
420003,0.2,4.185135955,1,250,0.41185025720901647,4.012521407915531e-06
420003,0.2,5.898135955000001,1,250,0.12043244641747113,3.673577101609071e-07
420003,0.2,1.3279506478204137,1,250,0.2887058126043454,1.525546415995803e-06
420003,0.3,2.472135955,1,250,0.30017121278220815,1.3020276906185992e-06
420003,0.3,4.185135955,0,16,1.163386038968521,1.163386038968521
420003,0.3,5.898135955000001,1,250,0.21311043610572689,2.85416013933638e-07
420003,0.3,1.3279506478204137,1,250,0.4659527024098515,3.750946254126705e-06
420003,0.4,2.472135955,1,250,0.37858710605659746,8.566914057591516e-07
420003,0.4,4.185135955,0,4,0.7557603249814415,0.7557603249814415
420003,0.4,5.898135955000001,1,250,0.3057884257939827,7.865922481607301e-07
420003,0.4,1.3279506478204137,0,7,1.3603414431009768,1.3603414431009768
420003,0.5,2.472135955,1,250,0.45700299933098665,2.1256705555746588e-06
420003,0.5,4.185135955,0,2,0.6477374243995091,0.6477374243995091
420003,0.5,5.898135955000001,1,250,0.39846641548223843,9.75955321885333e-07
420003,0.5,1.3279506478204137,0,3,0.7812258550098907,0.7812258550098907
420003,0.6,2.472135955,0,9,1.2192476338404252,1.2192476338404252
420003,0.6,4.185135955,0,1,0.5004943363579426,0.47599423453278494
420003,0.6,5.898135955000001,1,250,0.49114440517049424,7.792754507582215e-07
420003,0.6,1.3279506478204137,0,3,0.857838186304282,0.857838186304282
420003,0.7,2.472135955,0,12,0.9983954106181082,0.9983954106181082
420003,0.7,4.185135955,0,1,0.5869135864290447,0.5252749026900152
420003,0.7,5.898135955000001,1,250,0.58382239485875,1.1600270925139573e-06
420003,0.7,1.3279506478204137,0,2,0.6974814963242348,0.5280005552511531
420003,0.8,2.472135955,0,6,0.8063657510648581,0.8063657510648581
420003,0.8,4.185135955,0,1,0.6733328365001469,0.5740698017352618
420003,0.8,5.898135955000001,0,13,1.0242658078865716,1.0242658078865716
420003,0.8,1.3279506478204137,0,1,0.7945472580750299,0.6849956840320041
420003,0.9,2.472135955,0,5,0.9724201515137952,0.8459858494355158
420003,0.9,4.185135955,0,1,0.7597520865712489,0.6223441393960264
420003,0.9,5.898135955000001,0,1,0.7691783742352616,0.7592668749775378
420003,0.9,1.3279506478204137,0,1,0.891613019825825,0.7812049241851915
420004,0.0,3.0901699437500003,1,250,0.024760810692308653,1.3567747572234548e-06
420004,0.0,4.80316994375,1,250,0.024760810692308653,1.3567747572234548e-06
420004,0.0,0.23298463657041424,1,250,0.024760810692308653,1.3567747572234548e-06
420004,0.0,1.9459846365704152,1,250,0.024760810692308653,1.3567747572234548e-06
420004,0.1,3.0901699437500003,1,250,0.14301719854730272,2.774496906269852e-06
420004,0.1,4.80316994375,1,250,0.16621681967892954,2.9353584378006026e-06
420004,0.1,0.23298463657041424,1,250,0.1366333131180535,5.768549717774121e-07
420004,0.1,1.9459846365704152,1,250,0.07847391142770554,1.658526062099099e-07
420004,0.2,3.0901699437500003,1,250,0.26589802379390776,3.9469703610675695e-06
420004,0.2,4.80316994375,1,250,0.29233519558408033,3.6988720134197818e-06
420004,0.2,0.23298463657041424,1,250,0.29695057509597983,2.02319480159934e-06
420004,0.2,1.9459846365704152,1,250,0.18287729441977268,8.301904194329329e-07
420004,0.3,3.0901699437500003,1,250,0.3943530256834759,4.407732908631436e-06
420004,0.3,4.80316994375,1,250,0.45004013678277627,4.413861348346931e-06
420004,0.3,0.23298463657041424,1,250,0.4596806708293187,2.3349816353378222e-06
420004,0.3,1.9459846365704152,1,250,0.2937024575227179,1.2171029555583364e-06
420004,0.4,3.0901699437500003,0,15,1.3196486705746284,1.3196486705746284
420004,0.4,4.80316994375,0,6,1.1307076776534788,1.1307076776534788
420004,0.4,0.23298463657041424,0,12,1.313064401741967,1.313064401741967
420004,0.4,1.9459846365704152,1,250,0.4755001231281352,7.726832384632586e-07
420004,0.5,3.0901699437500003,0,9,1.333924884278041,1.333924884278041
420004,0.5,4.80316994375,0,4,0.9065989537406423,0.9065989537406423
420004,0.5,0.23298463657041424,0,2,0.7171560596710688,0.7171560596710688
