seed,radius,trial,success,progress,start_x,end_x,terminated
2,2.0,3,0,0.010986995639867603,0.6939012038878438,0.7048881995277114,1
2,2.0,4,0,-0.02197271399672518,0.6939012038878438,0.6719284898911186,1
2,2.0,5,0,-0.034599115250764756,0.6939012038878438,0.6593020886370791,1
2,2.0,6,0,0.016026704222203536,0.6939012038878438,0.7099279081100474,1
2,2.0,7,0,0.013232061471004641,0.6939012038878438,0.7071332653588485,1
2,2.0,8,0,-0.0076615809839312154,0.6939012038878438,0.6862396229039126,1
2,2.0,9,0,-0.049043916736470905,0.6939012038878438,0.6448572871513729,1
2,2.5,0,0,-0.04016669777087756,0.6939012038878438,0.6537345061169663,1
2,2.5,1,0,-0.010864589898252786,0.6939012038878438,0.683036613989591,1
2,2.5,2,0,0.039328123108663404,0.6939012038878438,0.7332293269965072,1
2,2.5,3,0,-0.02721156304324679,0.6939012038878438,0.666689640844597,1
2,2.5,4,0,0.046529718426267075,0.6939012038878438,0.7404309223141109,1
2,2.5,5,0,-0.0357028615488294,0.6939012038878438,0.6581983423390144,1
2,2.5,6,0,0.003775667772140223,0.6939012038878438,0.697676871659984,1
2,2.5,7,0,-0.04511270112465704,0.6939012038878438,0.6487885027631868,1
2,2.5,8,0,0.024521774105466965,0.6939012038878438,0.7184229779933108,1
2,2.5,9,0,0.03095093589404363,0.6939012038878438,0.7248521397818875,1
3,0.0,0,1,1.1486095983725424,0.8204931114296492,1.9691027098021916,0
3,0.0,1,1,1.1486095983614113,0.8204931114296492,1.9691027097910605,0
3,0.0,2,1,1.14860959837168,0.8204931114296492,1.9691027098013292,0
3,0.0,3,1,1.1486095983087683,0.8204931114296492,1.9691027097384175,0
3,0.0,4,1,1.1486095983352027,0.8204931114296492,1.969102709764852,0
3,0.0,5,1,1.1486095983382711,0.8204931114296492,1.9691027097679203,0
3,0.0,6,1,1.148609598358421,0.8204931114296492,1.9691027097880702,0
3,0.0,7,1,1.148609598342178,0.8204931114296492,1.9691027097718272,0
3,0.0,8,1,1.1486095983235178,0.8204931114296492,1.969102709753167,0
3,0.0,9,1,1.1486095983436926,0.8204931114296492,1.9691027097733418,0
3,0.25,0,1,1.222555869071997,0.8204931114296492,2.0430489805016463,0
3,0.25,1,0,0.2549683850507558,0.8204931114296492,1.075461496480405,1
3,0.25,2,0,-0.006637711890150166,0.8204931114296492,0.813855399539499,1
3,0.25,3,0,-0.009169146310332166,0.8204931114296492,0.811323965119317,1
3,0.25,4,0,-0.0074206875241472625,0.8204931114296492,0.8130724239055019,1
3,0.25,5,0,-0.006767166197910179,0.8204931114296492,0.813725945231739,1
3,0.25,6,0,-0.014762298643531846,0.8204931114296492,0.8057308127861174,1
3,0.25,7,0,-0.018701826969508062,0.8204931114296492,0.8017912844601411,1
3,0.25,8,0,-0.007657040599689857,0.8204931114296492,0.8128360708299593,1
3,0.25,9,0,-0.0152098578428852,0.8204931114296492,0.805283253586764,1
3,0.5,0,0,-0.0007466544162445521,0.8204931114296492,0.8197464570134047,1
3,0.5,1,0,-0.010357834869954674,0.8204931114296492,0.8101352765596945,1
3,0.5,2,0,-0.008811517018499693,0.8204931114296492,0.8116815944111495,1
3,0.5,3,0,-0.010251390468740018,0.8204931114296492,0.8102417209609092,1
3,0.5,4,0,-0.017009204872599604,0.8204931114296492,0.8034839065570496,1
3,0.5,5,0,-0.000962071055590763,0.8204931114296492,0.8195310403740584,1
3,0.5,6,0,0.001779072936481163,0.8204931114296492,0.8222721843661304,1
3,0.5,7,0,-0.014511130244577508,0.8204931114296492,0.8059819811850717,1
3,0.5,8,0,0.008120282991647132,0.8204931114296492,0.8286133944212963,1
3,0.5,9,0,-0.005174348492009928,0.8204931114296492,0.8153187629376393,1
3,0.8,0,0,-0.01000640076891468,0.8204931114296492,0.8104867106607345,1
3,0.8,1,0,-0.004975303920546015,0.8204931114296492,0.8155178075091032,1
3,0.8,2,0,-0.0017678636597084907,0.8204931114296492,0.8187252477699407,1
3,0.8,3,0,0.008230487483804505,0.8204931114296492,0.8287235989134537,1
3,0.8,4,0,0.00023929048712523215,0.8204931114296492,0.8207324019167744,1
3,0.8,5,0,-0.0046855592741483765,0.8204931114296492,0.8158075521555008,1
3,0.8,6,0,-0.007244214834410512,0.8204931114296492,0.8132488965952387,1
3,0.8,7,0,0.006821416810693481,0.8204931114296492,0.8273145282403427,1
3,0.8,8,0,0.0008198217206106806,0.8204931114296492,0.8213129331502599,1
3,0.8,9,0,-0.016765173273750933,0.8204931114296492,0.8037279381558983,1
3,1.1,0,0,-0.02220564379845369,0.8204931114296492,0.7982874676311955,1
3,1.1,1,0,0.013001667003847306,0.8204931114296492,0.8334947784334965,1
3,1.1,2,0,-0.016766496240418483,0.8204931114296492,0.8037266151892307,1
3,1.1,3,0,0.012455461814248614,0.8204931114296492,0.8329485732438978,1
3,1.1,4,0,-0.009808154331048424,0.8204931114296492,0.8106849570986008,1
3,1.1,5,0,0.011263664054600442,0.8204931114296492,0.8317567754842496,1
3,1.1,6,0,-0.009225329950446892,0.8204931114296492,0.8112677814792023,1
3,1.1,7,0,-0.005143711161895825,0.8204931114296492,0.8153494002677534,1
3,1.1,8,0,-0.015201058328464079,0.8204931114296492,0.8052920531011851,1
3,1.1,9,0,-0.002158346234386599,0.8204931114296492,0.8183347651952626,1
3,1.5,0,0,-0.033585779835815344,0.8204931114296492,0.7869073315938339,1
3,1.5,1,0,0.038403261354187035,0.8204931114296492,0.8588963727838362,1
3,1.5,2,0,0.0031889524263074565,0.8204931114296492,0.8236820638559567,1
3,1.5,3,0,0.003782394813483303,0.8204931114296492,0.8242755062431325,1
3,1.5,4,0,0.020697926650394605,0.8204931114296492,0.8411910380800438,1
3,1.5,5,0,-0.008759658885701294,0.8204931114296492,0.8117334525439479,1
3,1.5,6,0,-0.042335174750361415,0.8204931114296492,0.7781579366792878,1
3,1.5,7,0,-0.012870558654869302,0.8204931114296492,0.8076225527747799,1
