config_id,mode,target_radius,fixed_radius,lr,init_noise,iterations,eval_every,batch,method,seed,final_rauc,final_clean,final_median_r80,rauc_aulc
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,4,0.393125,0.40267857142857144,5.0,0.34750000000000003
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,5,0.3888392857142857,0.39464285714285713,5.0,0.3434598214285714
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,6,0.37258928571428573,0.38839285714285715,5.0,0.3334151785714286
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,7,0.3661607142857143,0.39553571428571427,5.0,0.3376116071428572
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr,0,0.33482142857142855,0.34375,5.0,0.31758928571428563
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr,1,0.3416071428571429,0.3625,5.0,0.3103571428571429
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr,2,0.36294642857142856,0.38035714285714284,5.0,0.32256696428571424
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr,3,0.3380357142857143,0.375,5.0,0.33734375000000005
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr,4,0.3802678571428571,0.39553571428571427,5.0,0.3435267857142857
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr,5,0.37098214285714287,0.38125,5.0,0.3322098214285714
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr,6,0.34482142857142856,0.38571428571428573,5.0,0.3291964285714286
3,down,1.0,1.0,0.08,0.01,140,70,10,bgr,7,0.36571428571428566,0.3723214285714286,5.0,0.3410267857142857
4,down,2.0,2.0,0.08,0.01,140,70,10,uniform,0,0.3988392857142857,0.4,5.0,0.3408258928571429
4,down,2.0,2.0,0.08,0.01,140,70,10,uniform,1,0.3674107142857143,0.38839285714285715,5.0,0.3430580357142857
4,down,2.0,2.0,0.08,0.01,140,70,10,uniform,2,0.38660714285714287,0.4107142857142857,5.0,0.35607142857142854
4,down,2.0,2.0,0.08,0.01,140,70,10,uniform,3,0.36982142857142863,0.3830357142857143,5.0,0.34484375
4,down,2.0,2.0,0.08,0.01,140,70,10,uniform,4,0.38053571428571425,0.39375,5.0,0.35011160714285716
4,down,2.0,2.0,0.08,0.01,140,70,10,uniform,5,0.3809821428571429,0.37589285714285714,5.0,0.3587723214285714
4,down,2.0,2.0,0.08,0.01,140,70,10,uniform,6,0.37464285714285717,0.39464285714285713,5.0,0.32857142857142857
4,down,2.0,2.0,0.08,0.01,140,70,10,uniform,7,0.3734821428571428,0.3821428571428571,5.0,0.3394419642857143
4,down,2.0,2.0,0.08,0.01,140,70,10,fixed,0,0.36580357142857145,0.37410714285714286,5.0,0.33680803571428575
4,down,2.0,2.0,0.08,0.01,140,70,10,fixed,1,0.4004464285714286,0.4044642857142857,5.0,0.3386830357142857
4,down,2.0,2.0,0.08,0.01,140,70,10,fixed,2,0.3774107142857143,0.3848214285714286,5.0,0.3502901785714285
4,down,2.0,2.0,0.08,0.01,140,70,10,fixed,3,0.3773214285714286,0.39017857142857143,5.0,0.3572544642857143
4,down,2.0,2.0,0.08,0.01,140,70,10,fixed,4,0.39375,0.40714285714285714,5.0,0.35189732142857144
4,down,2.0,2.0,0.08,0.01,140,70,10,fixed,5,0.3927678571428572,0.38392857142857145,5.0,0.35247767857142853
4,down,2.0,2.0,0.08,0.01,140,70,10,fixed,6,0.3826785714285714,0.4035714285714286,5.0,0.34017857142857144
4,down,2.0,2.0,0.08,0.01,140,70,10,fixed,7,0.3989285714285714,0.41517857142857145,5.0,0.3539285714285714
4,down,2.0,2.0,0.08,0.01,140,70,10,failure_only,0,0.38160714285714287,0.4089285714285714,5.0,0.3609375
4,down,2.0,2.0,0.08,0.01,140,70,10,failure_only,1,0.394375,0.3991071428571429,5.0,0.35296875000000005
4,down,2.0,2.0,0.08,0.01,140,70,10,failure_only,2,0.3875,0.40089285714285716,5.0,0.36517857142857135
4,down,2.0,2.0,0.08,0.01,140,70,10,failure_only,3,0.39553571428571427,0.4133928571428571,5.0,0.36546875
4,down,2.0,2.0,0.08,0.01,140,70,10,failure_only,4,0.3758035714285714,0.3964285714285714,5.0,0.3536607142857143
4,down,2.0,2.0,0.08,0.01,140,70,10,failure_only,5,0.3960714285714286,0.4,5.0,0.3654464285714286
4,down,2.0,2.0,0.08,0.01,140,70,10,failure_only,6,0.3946428571428572,0.4089285714285714,5.0,0.35066964285714286
4,down,2.0,2.0,0.08,0.01,140,70,10,failure_only,7,0.39312499999999995,0.41696428571428573,5.0,0.3596651785714285
4,down,2.0,2.0,0.08,0.01,140,70,10,td_loss,0,0.3319642857142857,0.33303571428571427,5.0,0.3209375
4,down,2.0,2.0,0.08,0.01,140,70,10,td_loss,1,0.33785714285714286,0.34910714285714284,5.0,0.32437499999999997
4,down,2.0,2.0,0.08,0.01,140,70,10,td_loss,2,0.3286607142857143,0.36875,5.0,0.31935267857142857
4,down,2.0,2.0,0.08,0.01,140,70,10,td_loss,3,0.34874999999999995,0.3830357142857143,5.0,0.3250223214285714
4,down,2.0,2.0,0.08,0.01,140,70,10,td_loss,4,0.37303571428571425,0.40267857142857144,5.0,0.3379241071428571
4,down,2.0,2.0,0.08,0.01,140,70,10,td_loss,5,0.34017857142857144,0.3625,5.0,0.3135714285714286
4,down,2.0,2.0,0.08,0.01,140,70,10,td_loss,6,0.32803571428571426,0.38035714285714284,5.0,0.30848214285714287
4,down,2.0,2.0,0.08,0.01,140,70,10,td_loss,7,0.31455357142857143,0.3455357142857143,5.0,0.3049776785714286
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,0,0.3835714285714286,0.40714285714285714,5.0,0.34303571428571433
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,1,0.38625000000000004,0.39107142857142857,5.0,0.35
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,2,0.3773214285714286,0.4089285714285714,5.0,0.34075892857142853
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,3,0.36857142857142855,0.4017857142857143,5.0,0.35145089285714287
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,4,0.39678571428571424,0.41696428571428573,5.0,0.3358705357142857
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,5,0.3729464285714286,0.3723214285714286,5.0,0.3384151785714286
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,6,0.38892857142857146,0.40535714285714286,5.0,0.3533482142857143
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,7,0.38366071428571424,0.3982142857142857,5.0,0.3457366071428571
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,0,0.3570535714285714,0.3875,5.0,0.33390624999999996
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,1,0.36053571428571424,0.37589285714285714,5.0,0.3296875
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,2,0.38723214285714286,0.4125,5.0,0.33689732142857143
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,3,0.3798214285714286,0.4035714285714286,5.0,0.3591294642857143
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,4,0.40133928571428573,0.40625,5.0,0.345
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,5,0.3816071428571428,0.3821428571428571,5.0,0.3490625
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,6,0.37250000000000005,0.40982142857142856,5.0,0.32035714285714284
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr_coverage,7,0.3852678571428571,0.4107142857142857,5.0,0.34921874999999997
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr,0,0.36955357142857154,0.3723214285714286,5.0,0.3386830357142857
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr,1,0.37732142857142853,0.3848214285714286,5.0,0.3408035714285714
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr,2,0.3725892857142857,0.3892857142857143,5.0,0.3421651785714285
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr,3,0.3889285714285714,0.4017857142857143,5.0,0.3564508928571429
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr,4,0.3735714285714286,0.3991071428571429,5.0,0.33546875000000004
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr,5,0.37955357142857143,0.39285714285714285,5.0,0.35176339285714286
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr,6,0.3849107142857143,0.41964285714285715,5.0,0.34462053571428575
4,down,2.0,2.0,0.08,0.01,140,70,10,bgr,7,0.36830357142857145,0.39732142857142855,5.0,0.33944196428571427
5,down,3.0,3.0,0.08,0.01,140,70,10,uniform,0,0.3988392857142857,0.4,5.0,0.3408258928571429
5,down,3.0,3.0,0.08,0.01,140,70,10,uniform,1,0.3674107142857143,0.38839285714285715,5.0,0.3430580357142857
5,down,3.0,3.0,0.08,0.01,140,70,10,uniform,2,0.38660714285714287,0.4107142857142857,5.0,0.35607142857142854
5,down,3.0,3.0,0.08,0.01,140,70,10,uniform,3,0.36982142857142863,0.3830357142857143,5.0,0.34484375
5,down,3.0,3.0,0.08,0.01,140,70,10,uniform,4,0.38053571428571425,0.39375,5.0,0.35011160714285716
5,down,3.0,3.0,0.08,0.01,140,70,10,uniform,5,0.3809821428571429,0.37589285714285714,5.0,0.3587723214285714
5,down,3.0,3.0,0.08,0.01,140,70,10,uniform,6,0.37464285714285717,0.39464285714285713,5.0,0.32857142857142857
5,down,3.0,3.0,0.08,0.01,140,70,10,uniform,7,0.3734821428571428,0.3821428571428571,5.0,0.3394419642857143
5,down,3.0,3.0,0.08,0.01,140,70,10,fixed,0,0.35437500000000005,0.3535714285714286,5.0,0.3366741071428571
5,down,3.0,3.0,0.08,0.01,140,70,10,fixed,1,0.37901785714285713,0.37410714285714286,5.0,0.3536383928571429
5,down,3.0,3.0,0.08,0.01,140,70,10,fixed,2,0.37169642857142854,0.39017857142857143,5.0,0.33238839285714283
5,down,3.0,3.0,0.08,0.01,140,70,10,fixed,3,0.3789285714285714,0.40267857142857144,5.0,0.3700223214285714
5,down,3.0,3.0,0.08,0.01,140,70,10,fixed,4,0.3732142857142857,0.39375,5.0,0.34729910714285717
5,down,3.0,3.0,0.08,0.01,140,70,10,fixed,5,0.39151785714285714,0.3919642857142857,5.0,0.3569866071428572
5,down,3.0,3.0,0.08,0.01,140,70,10,fixed,6,0.3789285714285714,0.38392857142857145,5.0,0.34366071428571426
5,down,3.0,3.0,0.08,0.01,140,70,10,fixed,7,0.3907142857142857,0.3919642857142857,5.0,0.35455357142857147
5,down,3.0,3.0,0.08,0.01,140,70,10,failure_only,0,0.38160714285714287,0.4089285714285714,5.0,0.3609375
5,down,3.0,3.0,0.08,0.01,140,70,10,failure_only,1,0.394375,0.3991071428571429,5.0,0.35296875000000005
5,down,3.0,3.0,0.08,0.01,140,70,10,failure_only,2,0.3875,0.40089285714285716,5.0,0.36517857142857135
5,down,3.0,3.0,0.08,0.01,140,70,10,failure_only,3,0.39553571428571427,0.4133928571428571,5.0,0.36546875
5,down,3.0,3.0,0.08,0.01,140,70,10,failure_only,4,0.3758035714285714,0.3964285714285714,5.0,0.3536607142857143
5,down,3.0,3.0,0.08,0.01,140,70,10,failure_only,5,0.3960714285714286,0.4,5.0,0.3654464285714286
5,down,3.0,3.0,0.08,0.01,140,70,10,failure_only,6,0.3946428571428572,0.4089285714285714,5.0,0.35066964285714286
5,down,3.0,3.0,0.08,0.01,140,70,10,failure_only,7,0.39312499999999995,0.41696428571428573,5.0,0.3596651785714285
5,down,3.0,3.0,0.08,0.01,140,70,10,td_loss,0,0.3319642857142857,0.33303571428571427,5.0,0.3209375
5,down,3.0,3.0,0.08,0.01,140,70,10,td_loss,1,0.33785714285714286,0.34910714285714284,5.0,0.32437499999999997
5,down,3.0,3.0,0.08,0.01,140,70,10,td_loss,2,0.3286607142857143,0.36875,5.0,0.31935267857142857
5,down,3.0,3.0,0.08,0.01,140,70,10,td_loss,3,0.34874999999999995,0.3830357142857143,5.0,0.3250223214285714
5,down,3.0,3.0,0.08,0.01,140,70,10,td_loss,4,0.37303571428571425,0.40267857142857144,5.0,0.3379241071428571
5,down,3.0,3.0,0.08,0.01,140,70,10,td_loss,5,0.34017857142857144,0.3625,5.0,0.3135714285714286
5,down,3.0,3.0,0.08,0.01,140,70,10,td_loss,6,0.32803571428571426,0.38035714285714284,5.0,0.30848214285714287
5,down,3.0,3.0,0.08,0.01,140,70,10,td_loss,7,0.31455357142857143,0.3455357142857143,5.0,0.3049776785714286
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,0,0.3766071428571428,0.40535714285714286,5.0,0.34044642857142854
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,1,0.3833928571428572,0.39553571428571427,5.0,0.3440178571428571
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,2,0.384375,0.3848214285714286,5.0,0.36256696428571433
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,3,0.37491071428571426,0.40714285714285714,5.0,0.35790178571428566
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,4,0.3794642857142857,0.4035714285714286,5.0,0.3522098214285714
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,5,0.38116071428571424,0.38035714285714284,5.0,0.3494866071428571
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,6,0.36723214285714284,0.41517857142857145,5.0,0.3371651785714286
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_uniform_radius,7,0.3649107142857142,0.3794642857142857,5.0,0.33984375
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,0,0.365625,0.3821428571428571,5.0,0.3380133928571429
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,1,0.38500000000000006,0.3982142857142857,5.0,0.3402232142857143
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,2,0.38187499999999996,0.40089285714285716,5.0,0.36015624999999996
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,3,0.38919642857142855,0.3892857142857143,5.0,0.3533482142857143
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,4,0.37508928571428574,0.39464285714285713,5.0,0.3408482142857143
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,5,0.40741071428571424,0.40089285714285716,5.0,0.36069196428571426
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,6,0.3846428571428571,0.4142857142857143,5.0,0.3402232142857142
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr_coverage,7,0.3983035714285714,0.42410714285714285,5.0,0.3588616071428571
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr,0,0.375,0.4080357142857143,5.0,0.3484375
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr,1,0.3590178571428571,0.36875,5.0,0.32988839285714283
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr,2,0.3625,0.3848214285714286,5.0,0.33633928571428573
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr,3,0.37937499999999996,0.3875,5.0,0.3611607142857143
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr,4,0.3896428571428571,0.375,5.0,0.34904017857142855
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr,5,0.3902678571428571,0.3830357142857143,5.0,0.34448660714285706
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr,6,0.3786607142857143,0.40267857142857144,5.0,0.33426339285714285
5,down,3.0,3.0,0.08,0.01,140,70,10,bgr,7,0.39517857142857143,0.4205357142857143,5.0,0.3573214285714286
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,uniform,0,0.4252678571428571,0.3776785714285714,5.0,0.4053571428571428
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,uniform,1,0.43785714285714283,0.38125,5.0,0.3840848214285714
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,uniform,2,0.46125,0.40625,5.0,0.41390625000000003
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,uniform,3,0.4505357142857143,0.4,5.0,0.41765625
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,uniform,4,0.4314285714285714,0.39732142857142855,5.0,0.39698660714285716
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,uniform,5,0.44133928571428577,0.3919642857142857,5.0,0.40348214285714284
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,uniform,6,0.43857142857142856,0.41964285714285715,5.0,0.39888392857142857
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,uniform,7,0.4445535714285714,0.42410714285714285,5.0,0.39779017857142857
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,fixed,0,0.4387500000000001,0.38660714285714287,5.0,0.40225446428571426
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,fixed,1,0.4353571428571429,0.3848214285714286,5.0,0.39453125
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,fixed,2,0.4436607142857143,0.38839285714285715,5.0,0.4101785714285714
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,fixed,3,0.45874999999999994,0.3964285714285714,5.0,0.42640625
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,fixed,4,0.4451785714285714,0.3875,5.0,0.41569196428571425
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,fixed,5,0.4454464285714286,0.3848214285714286,5.0,0.40843750000000006
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,fixed,6,0.46125,0.4044642857142857,5.0,0.41026785714285713
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,fixed,7,0.45062500000000005,0.41517857142857145,5.0,0.41417410714285713
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,failure_only,0,0.44491071428571427,0.40714285714285714,5.0,0.4015178571428571
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,failure_only,1,0.44803571428571426,0.3919642857142857,5.0,0.4028794642857143
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,failure_only,2,0.4401785714285715,0.39732142857142855,5.0,0.41279017857142863
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,failure_only,3,0.46151785714285715,0.4133928571428571,5.0,0.4297767857142857
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,failure_only,4,0.4509821428571429,0.39285714285714285,5.0,0.42191964285714284
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,failure_only,5,0.44848214285714283,0.3732142857142857,5.0,0.42258928571428567
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,failure_only,6,0.4544642857142857,0.40089285714285716,5.0,0.40517857142857144
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,failure_only,7,0.44964285714285723,0.4044642857142857,5.0,0.4175892857142857
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,td_loss,0,0.38839285714285715,0.34285714285714286,5.0,0.36078125
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,td_loss,1,0.3977678571428571,0.35625,5.0,0.3591071428571428
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,td_loss,2,0.39785714285714285,0.3410714285714286,5.0,0.36497767857142854
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,td_loss,3,0.39982142857142855,0.3678571428571429,5.0,0.3726116071428571
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,td_loss,4,0.39205357142857145,0.3625,5.0,0.36776785714285715
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,td_loss,5,0.38464285714285723,0.31785714285714284,5.0,0.3706026785714286
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,td_loss,6,0.3875,0.3625,5.0,0.3448214285714285
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,td_loss,7,0.33785714285714286,0.3294642857142857,5.0,0.32388392857142856
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_uniform_radius,0,0.4357142857142857,0.3982142857142857,5.0,0.40296875
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_uniform_radius,1,0.42624999999999996,0.3669642857142857,5.0,0.3939955357142857
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_uniform_radius,2,0.4246428571428571,0.3535714285714286,5.0,0.39453124999999994
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_uniform_radius,3,0.42803571428571424,0.3848214285714286,5.0,0.3991741071428571
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_uniform_radius,4,0.4497321428571428,0.3875,5.0,0.4069196428571429
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_uniform_radius,5,0.4235714285714286,0.375,5.0,0.39412946428571427
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_uniform_radius,6,0.42544642857142856,0.3848214285714286,5.0,0.3908258928571428
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_uniform_radius,7,0.4184821428571429,0.375,5.0,0.38676339285714284
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,0,0.43151785714285723,0.3794642857142857,5.0,0.3994196428571429
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,1,0.42919642857142853,0.38035714285714284,5.0,0.37937499999999996
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,2,0.4294642857142857,0.36428571428571427,5.0,0.3902455357142857
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,3,0.4513392857142857,0.3982142857142857,5.0,0.40821428571428564
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,4,0.44919642857142855,0.4142857142857143,5.0,0.4073214285714286
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,5,0.41750000000000004,0.3517857142857143,5.0,0.3862723214285715
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,6,0.4342857142857143,0.38571428571428573,5.0,0.3883482142857142
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr_coverage,7,0.4371428571428571,0.39732142857142855,5.0,0.398125
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr,0,0.4316071428571429,0.3875,5.0,0.3927455357142857
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr,1,0.4341964285714286,0.3776785714285714,5.0,0.38071428571428567
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr,2,0.4227678571428571,0.3723214285714286,5.0,0.3896428571428571
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr,3,0.4459821428571428,0.40089285714285716,5.0,0.41066964285714286
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr,4,0.44419642857142855,0.39017857142857143,5.0,0.40361607142857137
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr,5,0.40625,0.35,5.0,0.38859375
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr,6,0.41517857142857145,0.36875,5.0,0.3859821428571429
6,dealer_signed,1.0,1.0,0.08,0.01,140,70,10,bgr,7,0.41080357142857143,0.36428571428571427,5.0,0.3756919642857143
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,uniform,0,0.4252678571428571,0.3776785714285714,5.0,0.4053571428571428
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,uniform,1,0.43785714285714283,0.38125,5.0,0.3840848214285714
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,uniform,2,0.46125,0.40625,5.0,0.41390625000000003
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,uniform,3,0.4505357142857143,0.4,5.0,0.41765625
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,uniform,4,0.4314285714285714,0.39732142857142855,5.0,0.39698660714285716
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,uniform,5,0.44133928571428577,0.3919642857142857,5.0,0.40348214285714284
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,uniform,6,0.43857142857142856,0.41964285714285715,5.0,0.39888392857142857
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,uniform,7,0.4445535714285714,0.42410714285714285,5.0,0.39779017857142857
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,fixed,0,0.44276785714285716,0.40089285714285716,5.0,0.40299107142857143
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,fixed,1,0.44901785714285714,0.39732142857142855,5.0,0.39566964285714284
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,fixed,2,0.4466964285714286,0.375,5.0,0.41955357142857147
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,fixed,3,0.4564285714285714,0.39732142857142855,5.0,0.41185267857142854
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,fixed,4,0.438125,0.3767857142857143,5.0,0.40848214285714285
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,fixed,5,0.4163392857142858,0.36160714285714285,5.0,0.4023214285714286
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,fixed,6,0.4588392857142858,0.4142857142857143,5.0,0.40872767857142855
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,fixed,7,0.4596428571428571,0.40625,5.0,0.40575892857142853
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,failure_only,0,0.44491071428571427,0.40714285714285714,5.0,0.4015178571428571
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,failure_only,1,0.44803571428571426,0.3919642857142857,5.0,0.4028794642857143
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,failure_only,2,0.4401785714285715,0.39732142857142855,5.0,0.41279017857142863
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,failure_only,3,0.46151785714285715,0.4133928571428571,5.0,0.4297767857142857
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,failure_only,4,0.4509821428571429,0.39285714285714285,5.0,0.42191964285714284
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,failure_only,5,0.44848214285714283,0.3732142857142857,5.0,0.42258928571428567
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,failure_only,6,0.4544642857142857,0.40089285714285716,5.0,0.40517857142857144
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,failure_only,7,0.44964285714285723,0.4044642857142857,5.0,0.4175892857142857
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,td_loss,0,0.38839285714285715,0.34285714285714286,5.0,0.36078125
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,td_loss,1,0.3977678571428571,0.35625,5.0,0.3591071428571428
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,td_loss,2,0.39785714285714285,0.3410714285714286,5.0,0.36497767857142854
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,td_loss,3,0.39982142857142855,0.3678571428571429,5.0,0.3726116071428571
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,td_loss,4,0.39205357142857145,0.3625,5.0,0.36776785714285715
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,td_loss,5,0.38464285714285723,0.31785714285714284,5.0,0.3706026785714286
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,td_loss,6,0.3875,0.3625,5.0,0.3448214285714285
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,td_loss,7,0.33785714285714286,0.3294642857142857,5.0,0.32388392857142856
7,dealer_signed,2.0,2.0,0.08,0.01,140,70,10,bgr_uniform_radius,0,0.4286607142857143,0.37589285714285714,5.0,0.3941071428571428
