dataset,target_radius,method,seed,final_rauc
pendigits,2.0000,uniform,44,0.766500
pendigits,2.0000,fixed,44,0.735000
pendigits,2.0000,bgr,44,0.769250
pendigits,2.0000,uniform,45,0.517500
pendigits,2.0000,fixed,45,0.721750
pendigits,2.0000,bgr,45,0.624750
pendigits,2.0000,uniform,46,0.746250
pendigits,2.0000,fixed,46,0.717500
pendigits,2.0000,bgr,46,0.611250
pendigits,2.0000,uniform,47,0.673000
pendigits,2.0000,fixed,47,0.712500
pendigits,2.0000,bgr,47,0.684500
pendigits,2.0000,uniform,48,0.736000
pendigits,2.0000,fixed,48,0.657000
pendigits,2.0000,bgr,48,0.539750
pendigits,2.0000,uniform,49,0.678500
pendigits,2.0000,fixed,49,0.792250
pendigits,2.0000,bgr,49,0.666000
pendigits,2.0000,uniform,50,0.726000
pendigits,2.0000,fixed,50,0.689000
pendigits,2.0000,bgr,50,0.716250
pendigits,2.0000,uniform,51,0.774000
pendigits,2.0000,fixed,51,0.686500
pendigits,2.0000,bgr,51,0.649750
pendigits,2.0000,uniform,52,0.689000
pendigits,2.0000,fixed,52,0.610750
pendigits,2.0000,bgr,52,0.647500
pendigits,2.0000,uniform,53,0.779750
pendigits,2.0000,fixed,53,0.686000
pendigits,2.0000,bgr,53,0.722750
pendigits,2.0000,uniform,54,0.747750
pendigits,2.0000,fixed,54,0.579500
pendigits,2.0000,bgr,54,0.625000
pendigits,2.0000,uniform,55,0.723250
pendigits,2.0000,fixed,55,0.734500
pendigits,2.0000,bgr,55,0.630500
pendigits,2.0000,uniform,56,0.767000
pendigits,2.0000,fixed,56,0.593500
pendigits,2.0000,bgr,56,0.684250
pendigits,2.0000,uniform,57,0.658500
pendigits,2.0000,fixed,57,0.672250
pendigits,2.0000,bgr,57,0.678000
pendigits,2.0000,uniform,58,0.747000
pendigits,2.0000,fixed,58,0.671750
pendigits,2.0000,bgr,58,0.645500
pendigits,2.0000,uniform,59,0.697750
pendigits,2.0000,fixed,59,0.659500
pendigits,2.0000,bgr,59,0.552250
satimage,2.0000,uniform,30,0.778750
satimage,2.0000,fixed,30,0.814750
satimage,2.0000,bgr,30,0.656500
satimage,2.0000,uniform,31,0.752750
satimage,2.0000,fixed,31,0.783250
satimage,2.0000,bgr,31,0.760750
satimage,2.0000,uniform,32,0.751000
satimage,2.0000,fixed,32,0.754000
satimage,2.0000,bgr,32,0.778500
satimage,2.0000,uniform,33,0.722750
satimage,2.0000,fixed,33,0.683250
satimage,2.0000,bgr,33,0.638000
satimage,2.0000,uniform,34,0.748500
satimage,2.0000,fixed,34,0.789750
satimage,2.0000,bgr,34,0.713500
satimage,2.0000,uniform,35,0.715500
satimage,2.0000,fixed,35,0.713500
satimage,2.0000,bgr,35,0.720750
satimage,2.0000,uniform,36,0.708500
satimage,2.0000,fixed,36,0.809250
satimage,2.0000,bgr,36,0.802000
satimage,2.0000,uniform,37,0.824500
satimage,2.0000,fixed,37,0.767250
satimage,2.0000,bgr,37,0.644000
satimage,2.0000,uniform,38,0.770250
satimage,2.0000,fixed,38,0.583500
satimage,2.0000,bgr,38,0.758250
satimage,2.0000,uniform,39,0.760500
satimage,2.0000,fixed,39,0.806000
satimage,2.0000,bgr,39,0.616000
satimage,2.0000,uniform,40,0.667500
satimage,2.0000,fixed,40,0.824500
satimage,2.0000,bgr,40,0.623500
satimage,2.0000,uniform,41,0.768500
satimage,2.0000,fixed,41,0.810000
satimage,2.0000,bgr,41,0.642750
satimage,2.0000,uniform,42,0.594750
satimage,2.0000,fixed,42,0.777000
satimage,2.0000,bgr,42,0.705500
satimage,2.0000,uniform,43,0.682500
satimage,2.0000,fixed,43,0.762250
satimage,2.0000,bgr,43,0.751250
satimage,2.0000,uniform,44,0.740500
satimage,2.0000,fixed,44,0.726000
satimage,2.0000,bgr,44,0.648750
satimage,2.0000,uniform,45,0.781250
satimage,2.0000,fixed,45,0.774500
satimage,2.0000,bgr,45,0.768750
satimage,2.0000,uniform,46,0.768000
satimage,2.0000,fixed,46,0.722500
satimage,2.0000,bgr,46,0.758000
satimage,2.0000,uniform,47,0.632250
satimage,2.0000,fixed,47,0.576250
satimage,2.0000,bgr,47,0.549250
satimage,2.0000,uniform,48,0.738750
satimage,2.0000,fixed,48,0.625250
satimage,2.0000,bgr,48,0.708000
satimage,2.0000,uniform,49,0.818750
satimage,2.0000,fixed,49,0.788750
satimage,2.0000,bgr,49,0.625500
satimage,2.0000,uniform,50,0.744250
satimage,2.0000,fixed,50,0.639750
satimage,2.0000,bgr,50,0.576000
satimage,2.0000,uniform,51,0.636000
satimage,2.0000,fixed,51,0.530000
satimage,2.0000,bgr,51,0.739250
satimage,2.0000,uniform,52,0.624000
satimage,2.0000,fixed,52,0.767500
satimage,2.0000,bgr,52,0.767000
satimage,2.0000,uniform,53,0.598750
satimage,2.0000,fixed,53,0.788000
satimage,2.0000,bgr,53,0.571750
satimage,2.0000,uniform,54,0.804250
satimage,2.0000,fixed,54,0.746750
satimage,2.0000,bgr,54,0.760000
satimage,2.0000,uniform,55,0.803750
satimage,2.0000,fixed,55,0.798500
satimage,2.0000,bgr,55,0.800250
satimage,2.0000,uniform,56,0.616250
satimage,2.0000,fixed,56,0.706250
satimage,2.0000,bgr,56,0.650250
satimage,2.0000,uniform,57,0.622500
satimage,2.0000,fixed,57,0.769500
satimage,2.0000,bgr,57,0.791750
satimage,2.0000,uniform,58,0.768500
satimage,2.0000,fixed,58,0.766750
satimage,2.0000,bgr,58,0.614750
satimage,2.0000,uniform,59,0.712750
satimage,2.0000,fixed,59,0.787000
satimage,2.0000,bgr,59,0.574250
segment,2.0000,uniform,30,0.723500
segment,2.0000,fixed,30,0.708250
segment,2.0000,bgr,30,0.710250
segment,2.0000,uniform,31,0.718250
segment,2.0000,fixed,31,0.709500
segment,2.0000,bgr,31,0.719000
segment,2.0000,uniform,32,0.788500
segment,2.0000,fixed,32,0.732750
segment,2.0000,bgr,32,0.698000
segment,2.0000,uniform,33,0.776750
segment,2.0000,fixed,33,0.725000
segment,2.0000,bgr,33,0.763750
segment,2.0000,uniform,34,0.807500
segment,2.0000,fixed,34,0.734500
segment,2.0000,bgr,34,0.650750
segment,2.0000,uniform,35,0.729250
segment,2.0000,fixed,35,0.694750
segment,2.0000,bgr,35,0.754750
segment,2.0000,uniform,36,0.713500
segment,2.0000,fixed,36,0.698750
segment,2.0000,bgr,36,0.730000
segment,2.0000,uniform,37,0.738000
segment,2.0000,fixed,37,0.788000
segment,2.0000,bgr,37,0.763250
segment,2.0000,uniform,38,0.816250
segment,2.0000,fixed,38,0.752750
segment,2.0000,bgr,38,0.642500
segment,2.0000,uniform,39,0.717000
segment,2.0000,fixed,39,0.779000
segment,2.0000,bgr,39,0.711250
segment,2.0000,uniform,40,0.755250
segment,2.0000,fixed,40,0.757750
segment,2.0000,bgr,40,0.737500
segment,2.0000,uniform,41,0.820750
segment,2.0000,fixed,41,0.776500
segment,2.0000,bgr,41,0.730500
segment,2.0000,uniform,42,0.715000
segment,2.0000,fixed,42,0.780500
segment,2.0000,bgr,42,0.673250
segment,2.0000,uniform,43,0.801250
segment,2.0000,fixed,43,0.790000
segment,2.0000,bgr,43,0.735250
segment,2.0000,uniform,44,0.773250
segment,2.0000,fixed,44,0.722250
segment,2.0000,bgr,44,0.724250
segment,2.0000,uniform,45,0.839000
segment,2.0000,fixed,45,0.800750
segment,2.0000,bgr,45,0.726000
segment,2.0000,uniform,46,0.712000
segment,2.0000,fixed,46,0.791000
segment,2.0000,bgr,46,0.766000
segment,2.0000,uniform,47,0.731000
segment,2.0000,fixed,47,0.696250
segment,2.0000,bgr,47,0.728500
segment,2.0000,uniform,48,0.758750
segment,2.0000,fixed,48,0.743250
segment,2.0000,bgr,48,0.666750
segment,2.0000,uniform,49,0.721000
segment,2.0000,fixed,49,0.729250
segment,2.0000,bgr,49,0.662000
segment,2.0000,uniform,50,0.768750
segment,2.0000,fixed,50,0.625000
segment,2.0000,bgr,50,0.677500
segment,2.0000,uniform,51,0.788500
segment,2.0000,fixed,51,0.708750
segment,2.0000,bgr,51,0.657000
segment,2.0000,uniform,52,0.775750
segment,2.0000,fixed,52,0.739000
segment,2.0000,bgr,52,0.717500
segment,2.0000,uniform,53,0.744000
segment,2.0000,fixed,53,0.753250
segment,2.0000,bgr,53,0.642500
segment,2.0000,uniform,54,0.685000
segment,2.0000,fixed,54,0.767000
segment,2.0000,bgr,54,0.691000
segment,2.0000,uniform,55,0.773500
segment,2.0000,fixed,55,0.787250
segment,2.0000,bgr,55,0.708750
segment,2.0000,uniform,56,0.737000
segment,2.0000,fixed,56,0.716750
segment,2.0000,bgr,56,0.636250
segment,2.0000,uniform,57,0.760000
segment,2.0000,fixed,57,0.765000
segment,2.0000,bgr,57,0.697750
segment,2.0000,uniform,58,0.720750
segment,2.0000,fixed,58,0.713250
segment,2.0000,bgr,58,0.681250
segment,2.0000,uniform,59,0.804000
segment,2.0000,fixed,59,0.796500
