dataset,target_radius,method,seed,final_rauc
credit-g,2.0000,uniform,72,0.725000
credit-g,2.0000,bgr,73,0.709500
credit-g,2.0000,fixed,73,0.672500
credit-g,2.0000,uniform,73,0.721000
credit-g,2.0000,bgr,74,0.757250
credit-g,2.0000,fixed,74,0.690750
credit-g,2.0000,uniform,74,0.741250
credit-g,2.0000,bgr,75,0.705000
credit-g,2.0000,fixed,75,0.634750
credit-g,2.0000,uniform,75,0.541750
credit-g,2.0000,bgr,76,0.728500
credit-g,2.0000,fixed,76,0.650250
credit-g,2.0000,uniform,76,0.631000
credit-g,2.0000,bgr,77,0.707500
credit-g,2.0000,fixed,77,0.694000
credit-g,2.0000,uniform,77,0.664500
credit-g,2.0000,bgr,78,0.700000
credit-g,2.0000,fixed,78,0.745000
credit-g,2.0000,uniform,78,0.489250
credit-g,2.0000,bgr,79,0.555500
credit-g,2.0000,fixed,79,0.530750
credit-g,2.0000,uniform,79,0.647750
credit-g,2.0000,bgr,80,0.695250
credit-g,2.0000,fixed,80,0.616750
credit-g,2.0000,uniform,80,0.536750
credit-g,2.0000,bgr,81,0.704000
credit-g,2.0000,fixed,81,0.711750
credit-g,2.0000,uniform,81,0.665500
credit-g,2.0000,bgr,82,0.724500
credit-g,2.0000,fixed,82,0.657750
credit-g,2.0000,uniform,82,0.654500
credit-g,2.0000,bgr,83,0.710000
credit-g,2.0000,fixed,83,0.676000
credit-g,2.0000,uniform,83,0.693750
credit-g,2.0000,bgr,84,0.759500
credit-g,2.0000,fixed,84,0.665500
credit-g,2.0000,uniform,84,0.676750
credit-g,2.0000,bgr,85,0.690250
credit-g,2.0000,fixed,85,0.675250
credit-g,2.0000,uniform,85,0.687500
credit-g,2.0000,bgr,86,0.681000
credit-g,2.0000,fixed,86,0.712000
credit-g,2.0000,uniform,86,0.750250
credit-g,2.0000,bgr,87,0.689500
credit-g,2.0000,fixed,87,0.735500
credit-g,2.0000,uniform,87,0.747000
credit-g,2.0000,bgr,88,0.705250
credit-g,2.0000,fixed,88,0.761500
credit-g,2.0000,uniform,88,0.763250
credit-g,2.0000,bgr,89,0.703250
credit-g,2.0000,fixed,89,0.725500
credit-g,2.0000,uniform,89,0.751750
