dataset,target_radius,method,seed,final_rauc
blood-transfusion-service-center,1.5000,bgr,5,0.756000
blood-transfusion-service-center,1.5000,uniform,6,0.521750
blood-transfusion-service-center,1.5000,fixed,6,0.754000
blood-transfusion-service-center,1.5000,bgr,6,0.763250
blood-transfusion-service-center,1.5000,uniform,7,0.585750
blood-transfusion-service-center,1.5000,fixed,7,0.658250
blood-transfusion-service-center,1.5000,bgr,7,0.731250
blood-transfusion-service-center,1.5000,uniform,8,0.764000
blood-transfusion-service-center,1.5000,fixed,8,0.685250
blood-transfusion-service-center,1.5000,bgr,8,0.769000
blood-transfusion-service-center,1.5000,uniform,9,0.614250
blood-transfusion-service-center,1.5000,fixed,9,0.462500
blood-transfusion-service-center,1.5000,bgr,9,0.750500
blood-transfusion-service-center,1.5000,uniform,10,0.662250
blood-transfusion-service-center,1.5000,fixed,10,0.613000
blood-transfusion-service-center,1.5000,bgr,10,0.756000
blood-transfusion-service-center,1.5000,uniform,11,0.683750
blood-transfusion-service-center,1.5000,fixed,11,0.719000
blood-transfusion-service-center,1.5000,bgr,11,0.757750
blood-transfusion-service-center,1.5000,uniform,12,0.562500
blood-transfusion-service-center,1.5000,fixed,12,0.654750
blood-transfusion-service-center,1.5000,bgr,12,0.538500
blood-transfusion-service-center,1.5000,uniform,13,0.599000
blood-transfusion-service-center,1.5000,fixed,13,0.617750
blood-transfusion-service-center,1.5000,bgr,13,0.628750
blood-transfusion-service-center,1.5000,uniform,14,0.665000
blood-transfusion-service-center,1.5000,fixed,14,0.709750
blood-transfusion-service-center,1.5000,bgr,14,0.756000
blood-transfusion-service-center,1.5000,uniform,15,0.659750
blood-transfusion-service-center,1.5000,fixed,15,0.622000
blood-transfusion-service-center,1.5000,bgr,15,0.758250
blood-transfusion-service-center,1.5000,uniform,16,0.735750
blood-transfusion-service-center,1.5000,fixed,16,0.579500
blood-transfusion-service-center,1.5000,bgr,16,0.694000
blood-transfusion-service-center,1.5000,uniform,17,0.675750
blood-transfusion-service-center,1.5000,fixed,17,0.762500
blood-transfusion-service-center,1.5000,bgr,17,0.675250
blood-transfusion-service-center,1.5000,uniform,18,0.631250
blood-transfusion-service-center,1.5000,fixed,18,0.584500
blood-transfusion-service-center,1.5000,bgr,18,0.768000
blood-transfusion-service-center,1.5000,uniform,19,0.684500
blood-transfusion-service-center,1.5000,fixed,19,0.694000
blood-transfusion-service-center,1.5000,bgr,19,0.724750
blood-transfusion-service-center,1.5000,uniform,20,0.638000
blood-transfusion-service-center,1.5000,fixed,20,0.577750
blood-transfusion-service-center,1.5000,bgr,20,0.771250
