dataset,target_radius,method,seed,final_rauc
MagicTelescope,2.0000,uniform,57,0.646500
MagicTelescope,2.0000,fixed,57,0.732000
MagicTelescope,2.0000,bgr,57,0.745500
MagicTelescope,2.0000,uniform,58,0.780000
MagicTelescope,2.0000,fixed,58,0.707250
MagicTelescope,2.0000,bgr,58,0.771750
MagicTelescope,2.0000,uniform,59,0.601000
MagicTelescope,2.0000,fixed,59,0.718500
MagicTelescope,2.0000,bgr,59,0.669250
haberman,1.0000,uniform,30,0.704282
haberman,1.0000,fixed,30,0.683449
haberman,1.0000,bgr,30,0.697338
haberman,1.0000,uniform,31,0.514468
haberman,1.0000,fixed,31,0.718171
haberman,1.0000,bgr,31,0.760995
haberman,1.0000,uniform,32,0.502894
haberman,1.0000,fixed,32,0.595486
haberman,1.0000,bgr,32,0.646412
haberman,1.0000,uniform,33,0.600116
haberman,1.0000,fixed,33,0.644676
haberman,1.0000,bgr,33,0.463542
haberman,1.0000,uniform,34,0.618634
haberman,1.0000,fixed,34,0.634838
haberman,1.0000,bgr,34,0.694444
haberman,1.0000,uniform,35,0.722222
haberman,1.0000,fixed,35,0.722801
haberman,1.0000,bgr,35,0.657986
haberman,1.0000,uniform,36,0.652199
haberman,1.0000,fixed,36,0.686921
haberman,1.0000,bgr,36,0.615162
haberman,1.0000,uniform,37,0.718750
haberman,1.0000,fixed,37,0.680556
haberman,1.0000,bgr,37,0.661458
haberman,1.0000,uniform,38,0.546296
haberman,1.0000,fixed,38,0.497685
haberman,1.0000,bgr,38,0.553241
haberman,1.0000,uniform,39,0.701968
haberman,1.0000,fixed,39,0.673611
haberman,1.0000,bgr,39,0.605903
haberman,1.0000,uniform,40,0.587384
haberman,1.0000,fixed,40,0.615162
haberman,1.0000,bgr,40,0.726273
haberman,1.0000,uniform,41,0.736690
haberman,1.0000,fixed,41,0.626157
haberman,1.0000,bgr,41,0.561921
haberman,1.0000,uniform,42,0.684606
haberman,1.0000,fixed,42,0.594329
haberman,1.0000,bgr,42,0.634838
haberman,1.0000,uniform,43,0.702546
haberman,1.0000,fixed,43,0.504051
haberman,1.0000,bgr,43,0.739005
haberman,1.0000,uniform,44,0.508681
haberman,1.0000,fixed,44,0.601852
haberman,1.0000,bgr,44,0.548611
haberman,1.0000,uniform,45,0.695023
haberman,1.0000,fixed,45,0.728009
haberman,1.0000,bgr,45,0.549190
haberman,1.0000,uniform,46,0.653356
haberman,1.0000,fixed,46,0.715278
haberman,1.0000,bgr,46,0.575231
haberman,1.0000,uniform,47,0.670139
haberman,1.0000,fixed,47,0.692130
haberman,1.0000,bgr,47,0.494213
haberman,1.0000,uniform,48,0.708333
haberman,1.0000,fixed,48,0.618056
haberman,1.0000,bgr,48,0.714699
haberman,1.0000,uniform,49,0.698495
haberman,1.0000,fixed,49,0.637153
haberman,1.0000,bgr,49,0.688079
haberman,1.0000,uniform,50,0.422454
haberman,1.0000,fixed,50,0.663773
haberman,1.0000,bgr,50,0.653935
haberman,1.0000,uniform,51,0.733218
haberman,1.0000,fixed,51,0.538773
haberman,1.0000,bgr,51,0.674769
haberman,1.0000,uniform,52,0.535301
haberman,1.0000,fixed,52,0.571759
haberman,1.0000,bgr,52,0.614005
haberman,1.0000,uniform,53,0.553241
haberman,1.0000,fixed,53,0.701968
haberman,1.0000,bgr,53,0.655671
haberman,1.0000,uniform,54,0.456597
haberman,1.0000,fixed,54,0.781829
haberman,1.0000,bgr,54,0.524306
haberman,1.0000,uniform,55,0.707176
haberman,1.0000,fixed,55,0.731481
haberman,1.0000,bgr,55,0.702546
haberman,1.0000,uniform,56,0.617477
haberman,1.0000,fixed,56,0.690394
