dataset,target_radius,method,seed,final_rauc
qsar-biodeg,2.0000,bgr,14,0.775500
qsar-biodeg,2.0000,uniform,15,0.788750
qsar-biodeg,2.0000,fixed,15,0.802000
qsar-biodeg,2.0000,bgr,15,0.756250
qsar-biodeg,2.0000,uniform,16,0.782250
qsar-biodeg,2.0000,fixed,16,0.794750
qsar-biodeg,2.0000,bgr,16,0.793750
qsar-biodeg,2.0000,uniform,17,0.732750
qsar-biodeg,2.0000,fixed,17,0.742500
qsar-biodeg,2.0000,bgr,17,0.826750
qsar-biodeg,2.0000,uniform,18,0.819750
qsar-biodeg,2.0000,fixed,18,0.776000
qsar-biodeg,2.0000,bgr,18,0.803000
qsar-biodeg,2.0000,uniform,19,0.797500
qsar-biodeg,2.0000,fixed,19,0.782500
qsar-biodeg,2.0000,bgr,19,0.823250
qsar-biodeg,2.0000,uniform,20,0.820250
qsar-biodeg,2.0000,fixed,20,0.791750
qsar-biodeg,2.0000,bgr,20,0.786750
qsar-biodeg,2.0000,uniform,21,0.809000
qsar-biodeg,2.0000,fixed,21,0.775250
qsar-biodeg,2.0000,bgr,21,0.808250
qsar-biodeg,2.0000,uniform,22,0.840000
qsar-biodeg,2.0000,fixed,22,0.831500
qsar-biodeg,2.0000,bgr,22,0.765250
qsar-biodeg,2.0000,uniform,23,0.835000
qsar-biodeg,2.0000,fixed,23,0.755250
qsar-biodeg,2.0000,bgr,23,0.801000
qsar-biodeg,2.0000,uniform,24,0.788750
qsar-biodeg,2.0000,fixed,24,0.800000
qsar-biodeg,2.0000,bgr,24,0.818500
qsar-biodeg,2.0000,uniform,25,0.791500
qsar-biodeg,2.0000,fixed,25,0.850250
qsar-biodeg,2.0000,bgr,25,0.841750
qsar-biodeg,2.0000,uniform,26,0.802000
qsar-biodeg,2.0000,fixed,26,0.786500
qsar-biodeg,2.0000,bgr,26,0.792000
qsar-biodeg,2.0000,uniform,27,0.820250
qsar-biodeg,2.0000,fixed,27,0.811250
qsar-biodeg,2.0000,bgr,27,0.828250
qsar-biodeg,2.0000,uniform,28,0.758750
qsar-biodeg,2.0000,fixed,28,0.811500
qsar-biodeg,2.0000,bgr,28,0.756750
qsar-biodeg,2.0000,uniform,29,0.785750
qsar-biodeg,2.0000,fixed,29,0.823250
qsar-biodeg,2.0000,bgr,29,0.803250
mammography,2.0000,uniform,0,0.975500
mammography,2.0000,fixed,0,0.980750
mammography,2.0000,bgr,0,0.976500
mammography,2.0000,uniform,1,0.987750
mammography,2.0000,fixed,1,0.948000
mammography,2.0000,bgr,1,0.970500
mammography,2.0000,uniform,2,0.973750
mammography,2.0000,fixed,2,0.960500
mammography,2.0000,bgr,2,0.976000
mammography,2.0000,uniform,3,0.970500
mammography,2.0000,fixed,3,0.974500
mammography,2.0000,bgr,3,0.972000
mammography,2.0000,uniform,4,0.969250
mammography,2.0000,fixed,4,0.969750
mammography,2.0000,bgr,4,0.972000
mammography,2.0000,uniform,5,0.977000
mammography,2.0000,fixed,5,0.983750
mammography,2.0000,bgr,5,0.983750
mammography,2.0000,uniform,6,0.932500
mammography,2.0000,fixed,6,0.972250
mammography,2.0000,bgr,6,0.972000
mammography,2.0000,uniform,7,0.967500
mammography,2.0000,fixed,7,0.936250
mammography,2.0000,bgr,7,0.980000
mammography,2.0000,uniform,8,0.965750
mammography,2.0000,fixed,8,0.952000
mammography,2.0000,bgr,8,0.952000
mammography,2.0000,uniform,9,0.980000
mammography,2.0000,fixed,9,0.983250
mammography,2.0000,bgr,9,0.980750
mammography,2.0000,uniform,10,0.978500
mammography,2.0000,fixed,10,0.975750
mammography,2.0000,bgr,10,0.973250
mammography,2.0000,uniform,11,0.935750
mammography,2.0000,fixed,11,0.968000
mammography,2.0000,bgr,11,0.972000
mammography,2.0000,uniform,12,0.925000
mammography,2.0000,fixed,12,0.964000
mammography,2.0000,bgr,12,0.952000
mammography,2.0000,uniform,13,0.969500
mammography,2.0000,fixed,13,0.921500
mammography,2.0000,bgr,13,0.971250
mammography,2.0000,uniform,14,0.972000
mammography,2.0000,fixed,14,0.970500
mammography,2.0000,bgr,14,0.968000
mammography,2.0000,uniform,15,0.973250
mammography,2.0000,fixed,15,0.967750
mammography,2.0000,bgr,15,0.968000
mammography,2.0000,uniform,16,0.965500
mammography,2.0000,fixed,16,0.961500
mammography,2.0000,bgr,16,0.960000
mammography,2.0000,uniform,17,0.980000
mammography,2.0000,fixed,17,0.978750
mammography,2.0000,bgr,17,0.986750
mammography,2.0000,uniform,18,0.963750
mammography,2.0000,fixed,18,0.949000
mammography,2.0000,bgr,18,0.985250
mammography,2.0000,uniform,19,0.976000
mammography,2.0000,fixed,19,0.972000
mammography,2.0000,bgr,19,0.972000
mammography,2.0000,uniform,20,0.969250
mammography,2.0000,fixed,20,0.968000
mammography,2.0000,bgr,20,0.968000
mammography,2.0000,uniform,21,0.973750
mammography,2.0000,fixed,21,0.972000
mammography,2.0000,bgr,21,0.968000
mammography,2.0000,uniform,22,0.943750
mammography,2.0000,fixed,22,0.973250
