stress_case,method,seed,final_clean,final_rauc,final_median_r80,final_transfer_rauc,rauc_aulc,best_rauc
diffuse_boundary,uniform,25,0.832778771568456,0.47353555824848903,0.45512045544277635,0.3089998952319263,0.36754867277140424,0.47353555824848903
diffuse_boundary,uniform,26,0.8298574543345172,0.46817543444387794,0.45032485383548115,0.29931922019419194,0.359587655471889,0.46817543444387794
diffuse_boundary,uniform,27,0.8392920350966335,0.4787065279449365,0.4576850195666722,0.30820591776161643,0.3690463576255134,0.4787065279449365
diffuse_boundary,uniform,28,0.8366980212763605,0.4696461299871105,0.44779740040107574,0.30530628952102234,0.36456371407397314,0.4696461299871105
diffuse_boundary,uniform,29,0.8329811926868008,0.4728374101112355,0.4621738307946178,0.3049115784930824,0.3650697593700916,0.4728374101112355
diffuse_boundary,bgr_broad,0,0.859384297480504,0.47796851428723147,0.4469605253609835,0.3092202149433642,0.37390791571773063,0.47796851428723147
diffuse_boundary,bgr_broad,1,0.8591732010191871,0.48083525200569815,0.43822392811823246,0.3084168524937585,0.37412066891123,0.48083525200569815
diffuse_boundary,bgr_broad,2,0.8632966548435566,0.48170797572901874,0.4351003892257581,0.3090742793589595,0.37506247638639123,0.48170797572901874
diffuse_boundary,bgr_broad,3,0.8514328843338574,0.4745607562857127,0.44432011260032345,0.30437618549493844,0.36723059923872486,0.4745607562857127
diffuse_boundary,bgr_broad,4,0.8640095995198565,0.4875856865096734,0.44544589400522294,0.31557438178536706,0.3810801848979056,0.4875856865096734
diffuse_boundary,bgr_broad,5,0.8584534693911154,0.48115867068762486,0.44160850341935687,0.3117781971148855,0.37428409317548916,0.48115867068762486
diffuse_boundary,bgr_broad,6,0.8580610508580394,0.47772284336521326,0.43639078194249026,0.3101453463171687,0.3713669344787451,0.47772284336521326
diffuse_boundary,bgr_broad,7,0.8624996861964218,0.47671612484771164,0.44002925437693374,0.30800041818172624,0.372481506925556,0.47671612484771164
diffuse_boundary,bgr_broad,8,0.861565034567748,0.4832804166963743,0.45042178740185584,0.3044854074742041,0.3720229143554727,0.4832804166963743
diffuse_boundary,bgr_broad,9,0.8588270251643831,0.4771200423944022,0.44064601632703604,0.30968527093463527,0.374057225996939,0.4771200423944022
diffuse_boundary,bgr_broad,10,0.8625759798504682,0.48248162562342106,0.44465018869315537,0.30526467865124496,0.37447497750674513,0.48248162562342106
diffuse_boundary,bgr_broad,11,0.8531779943252146,0.4746981830968109,0.43768688677097345,0.30526729636542577,0.3685662646922035,0.4746981830968109
diffuse_boundary,bgr_broad,12,0.8599383197389637,0.4830229480638206,0.43780177075305965,0.30764822345426335,0.37563680414392736,0.4830229480638206
diffuse_boundary,bgr_broad,13,0.8593211805774454,0.48275324764649585,0.44819249199747035,0.308188848365525,0.37417601213202023,0.48275324764649585
diffuse_boundary,bgr_broad,14,0.8574616571015315,0.4776765808623774,0.4439325328675381,0.3077834501385695,0.37352898192180917,0.4776765808623774
diffuse_boundary,bgr_broad,15,0.8625353047913961,0.4830388530379968,0.4405472906320753,0.3142212453175745,0.3801306515684987,0.4830388530379968
diffuse_boundary,bgr_broad,16,0.8586908739927631,0.48126993484340547,0.4425096409561495,0.31053837957890357,0.37424928593226275,0.48126993484340547
diffuse_boundary,bgr_broad,17,0.8580487853932234,0.4812540114744844,0.44944203827387086,0.3082663167905659,0.37481731666895285,0.4812540114744844
diffuse_boundary,bgr_broad,18,0.8604417986147228,0.48085282134988233,0.4394896396408665,0.3089517448724324,0.3732746977314501,0.48085282134988233
diffuse_boundary,bgr_broad,19,0.8592139693684746,0.4785817420772394,0.4333693711413309,0.3062229222593223,0.3726232876468384,0.4785817420772394
diffuse_boundary,bgr_broad,20,0.853389650083172,0.4742503158580322,0.4348134285224703,0.3050127607297379,0.36935656147889884,0.4742503158580322
diffuse_boundary,bgr_broad,21,0.858532485179455,0.4737802785488168,0.430149261796141,0.3100884006816624,0.3691503525085843,0.4737802785488168
diffuse_boundary,bgr_broad,22,0.8599283749916216,0.4805863435935443,0.44078067738501914,0.3083291974787662,0.37310598686321295,0.4805863435935443
diffuse_boundary,bgr_broad,23,0.8591033359939654,0.48397809729783897,0.44422217993391055,0.31289750174925396,0.3758158170908952,0.48397809729783897
diffuse_boundary,bgr_broad,24,0.8585358843862946,0.4820759797639532,0.44959620964270386,0.30890510575805685,0.3727159607372228,0.4820759797639532
diffuse_boundary,bgr_broad,25,0.8614021720341244,0.4852332205855292,0.44991844893910193,0.3124644374697162,0.3749542831565677,0.4852332205855292
diffuse_boundary,bgr_broad,26,0.854631055488251,0.4760904278209138,0.4330041797907668,0.30367526739573986,0.36910930487909166,0.4760904278209138
diffuse_boundary,bgr_broad,27,0.8646250865814721,0.488720531861503,0.44873017191511855,0.311742056595461,0.37873820860479646,0.488720531861503
diffuse_boundary,bgr_broad,28,0.8660440442733035,0.4808925932816176,0.4352182460654278,0.3104667024138312,0.3738907892669754,0.4808925932816176
diffuse_boundary,bgr_broad,29,0.8591968658710943,0.4842480125509277,0.4557779293856119,0.3107542300688022,0.3774903506683177,0.4842480125509277
