method,seed,final_clean,final_rauc,final_median_r80,final_transfer_rauc,rauc_aulc,best_rauc
failure_only,10,0.7578459943664991,0.4186478809407569,0.45929712804951484,0.2385148253240462,0.29870292854886316,0.4186478809407569
failure_only,11,0.7520824601865072,0.41749149804819685,0.47052068896066135,0.238942355770015,0.2980282712438686,0.41749149804819685
failure_only,12,0.7579276745698771,0.4273898379388816,0.47258189250088584,0.24394168137616912,0.30400393621842003,0.4273898379388816
failure_only,13,0.75664477574445,0.4243839110625021,0.48360787567836827,0.2419715474509481,0.30260637235908094,0.4243839110625021
failure_only,14,0.7562059535174339,0.4209060682009105,0.46528434273084407,0.24227765857340777,0.3020349995770279,0.4209060682009105
failure_only,15,0.7638791753510968,0.42838484564380735,0.47637979974120714,0.24924064470944396,0.30783309703218864,0.42838484564380735
failure_only,16,0.7583346107418553,0.4220461169128981,0.46614028061263585,0.24255824612474355,0.2998922576232602,0.4220461169128981
failure_only,17,0.7559383340766856,0.42259772508206317,0.48451260745793323,0.24283664741261646,0.2999323062440592,0.42259772508206317
failure_only,18,0.7601709067975501,0.4255481657763067,0.47135340969627504,0.24367889755675023,0.30144305547459715,0.4255481657763067
failure_only,19,0.7564923592074481,0.4236164186901596,0.46709094805301327,0.2434293307656487,0.3037281358507914,0.4236164186901596
failure_only,20,0.7529663740936298,0.4138922939764138,0.4576622973728097,0.2384963420621063,0.2960674596601228,0.4138922939764138
failure_only,21,0.7548050238652569,0.41962708801550846,0.4691898466477701,0.24683344922440936,0.304132992699443,0.41962708801550846
failure_only,22,0.7579458143299072,0.41657029484392694,0.46515393067116506,0.23958310652163026,0.29662155033929627,0.41657029484392694
failure_only,23,0.7557498062651435,0.4264541336781628,0.47828605766970533,0.24504062873467392,0.3056663232935528,0.4264541336781628
failure_only,24,0.7550436107051032,0.42230159745783374,0.4662413738230039,0.2427334521470757,0.29964801563796273,0.42230159745783374
failure_only,25,0.7556475852596313,0.4253505780056146,0.4875898080539714,0.24544120937686983,0.3028832712170552,0.4253505780056146
failure_only,26,0.7547574619953586,0.42159230983013246,0.4740785038433242,0.24188758447762865,0.30175458834724894,0.42159230983013246
failure_only,27,0.7626046186018739,0.42631567918936913,0.4713660176347767,0.24561281544525534,0.30545829219212056,0.42631567918936913
failure_only,28,0.7626882366392775,0.4234639294295043,0.46620391562509605,0.24500223022840087,0.30338969181851644,0.4234639294295043
failure_only,29,0.7563919890519628,0.4261850004570487,0.48804905416145433,0.24469120539961434,0.30444214032977773,0.4261850004570487
loss_priority,0,0.7131185250249367,0.16944842604186724,0.12667387542235375,0.14382309081775965,0.1687167878671288,0.17057854486180232
loss_priority,1,0.7076590107932249,0.16709401050971723,0.12708121724309313,0.14308885764791437,0.16673869682491885,0.16907668013121643
loss_priority,2,0.7171623499351875,0.17297283727626278,0.1278029257650981,0.14445445595453688,0.17092101060975148,0.17297283727626278
loss_priority,3,0.7073060758984897,0.16798014141889306,0.12886026163416042,0.14335771412694803,0.1673705624274825,0.16949170581641432
loss_priority,4,0.7149943944066663,0.17430197777218046,0.13186391476462156,0.1489287759816838,0.17306107325309542,0.17475710302897032
loss_priority,5,0.7098945564006123,0.16947094520170966,0.12839390082588642,0.14564865321828185,0.16969522818903257,0.1725260923602993
loss_priority,6,0.7084423052264464,0.1692284794259354,0.12975873792094023,0.14725517665902169,0.16912807800463023,0.17156165343866825
loss_priority,7,0.716027484791541,0.16972208119144797,0.12516710036169898,0.14403642682356685,0.16864596937085324,0.17027442628090975
loss_priority,8,0.7093165732777457,0.16708590962675413,0.12344144062187648,0.14046361905797972,0.16654755812866326,0.16840357929769117
loss_priority,9,0.710420596440628,0.1711334830389566,0.1313583755556839,0.14525985653547296,0.17082033546376318,0.17291671394238778
loss_priority,10,0.709697802082586,0.16916930622235155,0.12741970864282287,0.14192259442235464,0.16819241677567343,0.1694941881662084
loss_priority,11,0.701894015669551,0.16741652891262263,0.12703133955344545,0.14192081522954147,0.16683427632375694,0.1688634155458443
loss_priority,12,0.7103552105918471,0.16998135710967263,0.12891842889803715,0.14512864385426505,0.1697428346229652,0.17151306996785173
loss_priority,13,0.7100058616941589,0.16785662442109645,0.12877147341354933,0.1427101975711008,0.16769023238565456,0.16992820459490288
loss_priority,14,0.7118655855888337,0.170187654329061,0.13258531795400552,0.14418401238545916,0.17016806807988624,0.17231631808381817
loss_priority,15,0.7162009068323186,0.17163813520181842,0.12783542509576595,0.14914729448651937,0.17151480530484484,0.17394579184768272
loss_priority,16,0.7123346212203469,0.16855500637593696,0.12690537538965874,0.1455363403353647,0.1682243945905148,0.17028032914429905
