method,seed,final_clean,final_rauc,final_median_r80,rauc_aulc,best_rauc
uniform,0,0.7708333333333334,0.7408854166666666,0.95,0.7413736979166667,0.7853732638888888
uniform,1,0.7916666666666666,0.759765625,1.0,0.7530653211805556,0.7795138888888887
uniform,2,0.7916666666666666,0.777126736111111,1.0,0.7172037760416665,0.7803819444444443
uniform,3,0.7708333333333334,0.7530381944444443,1.0,0.7494845920138888,0.7610677083333334
fixed,0,0.7916666666666666,0.7682291666666666,1.0,0.6922743055555556,0.7682291666666666
fixed,1,0.7916666666666666,0.75390625,0.9833333333333333,0.7473415798611112,0.7610677083333334
fixed,2,0.7916666666666666,0.7634548611111112,1.0,0.696994357638889,0.7697482638888888
fixed,3,0.7708333333333334,0.755859375,1.0,0.7483723958333333,0.7701822916666666
failure_only,0,0.7708333333333334,0.7424045138888888,0.9833333333333333,0.7480740017361109,0.7654079861111112
failure_only,1,0.7708333333333334,0.7209201388888888,0.8833333333333333,0.69482421875,0.7417534722222222
failure_only,2,0.7708333333333334,0.7152777777777778,0.8833333333333333,0.6856553819444444,0.7513020833333334
failure_only,3,0.7708333333333334,0.7115885416666666,0.8833333333333333,0.6801757812499998,0.7530381944444443
td_loss,0,0.7916666666666666,0.7578125,0.9833333333333333,0.7654622395833333,0.7866753472222222
td_loss,1,0.8333333333333334,0.7827690972222223,0.9833333333333333,0.7556694878472222,0.7827690972222223
td_loss,2,0.7916666666666666,0.7738715277777777,1.0,0.6749674479166666,0.7758246527777777
td_loss,3,0.7916666666666666,0.7630208333333334,1.0,0.7452528211805556,0.78515625
bgr_uniform_radius,0,0.7916666666666666,0.7662760416666666,1.0,0.759738498263889,0.7736545138888888
bgr_uniform_radius,1,0.7916666666666666,0.761501736111111,1.0,0.7574598524305556,0.7736545138888888
bgr_uniform_radius,2,0.7708333333333334,0.7328559027777778,0.8833333333333333,0.6276855468750001,0.7411024305555557
bgr_uniform_radius,3,0.7708333333333334,0.759765625,1.0,0.718532986111111,0.759765625
bgr_coverage,0,0.7916666666666666,0.7586805555555555,1.0,0.748046875,0.759765625
bgr_coverage,1,0.7708333333333334,0.745876736111111,0.9833333333333333,0.7414008246527778,0.763454861111111
bgr_coverage,2,0.7708333333333334,0.7395833333333334,0.9833333333333333,0.6651475694444444,0.769314236111111
bgr_coverage,3,0.7916666666666666,0.7795138888888887,1.0,0.6923556857638888,0.7795138888888887
bgr,0,0.7708333333333334,0.7387152777777778,0.9833333333333333,0.7483181423611112,0.7690972222222222
bgr,1,0.7708333333333334,0.7445746527777777,1.0,0.7384168836805556,0.7489149305555557
bgr,2,0.8125,0.7706163194444443,1.0,0.6837836371527778,0.7749565972222222
bgr,3,0.7708333333333334,0.7317708333333334,0.8833333333333333,0.755126953125,0.7903645833333334
