dataset,target_radius,method,seed,final_rauc
credit-g,1.5000,bgr,72,0.709750
credit-g,1.5000,fixed,72,0.664250
credit-g,1.5000,uniform,72,0.725000
credit-g,1.5000,bgr,73,0.726000
credit-g,1.5000,fixed,73,0.654250
credit-g,1.5000,uniform,73,0.721000
credit-g,1.5000,bgr,74,0.750500
credit-g,1.5000,fixed,74,0.706750
credit-g,1.5000,uniform,74,0.741250
credit-g,1.5000,bgr,75,0.681500
credit-g,1.5000,fixed,75,0.637750
credit-g,1.5000,uniform,75,0.541750
credit-g,1.5000,bgr,76,0.700250
credit-g,1.5000,fixed,76,0.713250
credit-g,1.5000,uniform,76,0.631000
credit-g,1.5000,bgr,77,0.706000
credit-g,1.5000,fixed,77,0.699000
credit-g,1.5000,uniform,77,0.664500
credit-g,1.5000,bgr,78,0.708000
credit-g,1.5000,fixed,78,0.709250
credit-g,1.5000,uniform,78,0.489250
credit-g,1.5000,bgr,79,0.619250
credit-g,1.5000,fixed,79,0.620750
credit-g,1.5000,uniform,79,0.647750
credit-g,1.5000,bgr,80,0.679250
credit-g,1.5000,fixed,80,0.597750
credit-g,1.5000,uniform,80,0.536750
credit-g,1.5000,bgr,81,0.708000
credit-g,1.5000,fixed,81,0.708500
credit-g,1.5000,uniform,81,0.665500
credit-g,1.5000,bgr,82,0.627000
credit-g,1.5000,fixed,82,0.714750
credit-g,1.5000,uniform,82,0.654500
credit-g,1.5000,bgr,83,0.696000
credit-g,1.5000,fixed,83,0.696500
credit-g,1.5000,uniform,83,0.693750
credit-g,1.5000,bgr,84,0.702000
credit-g,1.5000,fixed,84,0.643250
credit-g,1.5000,uniform,84,0.676750
credit-g,1.5000,bgr,85,0.687750
credit-g,1.5000,fixed,85,0.697250
credit-g,1.5000,uniform,85,0.687500
credit-g,1.5000,bgr,86,0.717250
credit-g,1.5000,fixed,86,0.720750
credit-g,1.5000,uniform,86,0.750250
credit-g,1.5000,bgr,87,0.702500
credit-g,1.5000,fixed,87,0.692250
credit-g,1.5000,uniform,87,0.747000
credit-g,1.5000,bgr,88,0.754000
credit-g,1.5000,fixed,88,0.742500
credit-g,1.5000,uniform,88,0.763250
credit-g,1.5000,bgr,89,0.733000
credit-g,1.5000,fixed,89,0.738500
credit-g,1.5000,uniform,89,0.751750
