dataset,target_radius,method,seed,final_rauc
wine,1.5000,bgr,3,0.945437
wine,2.0000,uniform,0,0.955357
wine,2.0000,fixed,0,0.967262
wine,2.0000,bgr,0,0.949405
wine,2.0000,uniform,1,0.949405
wine,2.0000,fixed,1,0.952381
wine,2.0000,bgr,1,0.962302
wine,2.0000,uniform,2,0.948413
wine,2.0000,fixed,2,0.959325
wine,2.0000,bgr,2,0.934524
wine,2.0000,uniform,3,0.972222
wine,2.0000,fixed,3,0.942460
wine,2.0000,bgr,3,0.954365
